EnsembleID,S518NP,P3005NP,P3185NP,P3190NP,P3236NP,P3071NP
ENSG00000271011,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000271013,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,2.69412117
ENSG00000271022,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000271029,0.964924616,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271043,0.491495743,2.771436164,3.240861564,1.268225633,1.118199498,2.69412117
ENSG00000271046,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271092,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271105,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271109,0.747543474,2.041553926,1.773077512,1.770364417,0.491495743,0.491495743
ENSG00000271111,2.308969626,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271121,0.747543474,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000271122,0.491495743,2.041553926,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000271123,7.185526548,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271133,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000271141,0.747543474,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271147,0.491495743,2.041553926,2.895625316,2.437467618,3.295624694,2.69412117
ENSG00000271182,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000271190,2.048306209,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271204,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000271207,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271216,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271237,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271250,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271254,0.491495743,2.771436164,2.895625316,2.437467618,1.887709792,0.491495743
ENSG00000271270,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271275,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271283,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000271288,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271299,3.303025049,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271303,0.491495743,3.614691438,4.427948733,3.515182447,2.983164683,3.170636651
ENSG00000271318,0.491495743,2.041553926,2.440884036,0.491495743,1.352299484,0.491495743
ENSG00000271327,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000271329,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271335,0.491495743,0.491495743,1.773077512,1.268225633,1.73033331,0.491495743
ENSG00000271361,0.491495743,0.491495743,2.440884036,2.891885759,4.062039258,0.491495743
ENSG00000271380,0.491495743,0.491495743,1.773077512,0.491495743,0.83861323,0.491495743
ENSG00000271383,0.491495743,3.903118235,2.440884036,4.489520191,4.672363273,3.528232095
ENSG00000271387,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000271394,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000271396,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271412,0.491495743,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000271414,1.844040484,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271417,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,1.977737121
ENSG00000271420,1.606006813,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271425,0.491495743,2.041553926,0.491495743,3.236936377,2.672984976,1.977737121
ENSG00000271430,0.491495743,0.491495743,2.440884036,1.770364417,2.83639491,1.977737121
ENSG00000271447,0.491495743,0.491495743,2.440884036,1.770364417,0.491495743,0.491495743
ENSG00000271456,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271461,0.491495743,0.491495743,0.491495743,0.491495743,2.158766942,0.491495743
ENSG00000271484,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271494,1.949785482,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271503,0.491495743,11.42681834,11.75231302,11.4543491,11.963328,12.39370455
ENSG00000271519,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271525,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271532,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271533,0.491495743,0.491495743,1.773077512,1.268225633,2.911645409,0.491495743
ENSG00000271551,0.491495743,0.491495743,2.440884036,0.491495743,0.83861323,0.491495743
ENSG00000271553,1.949785482,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271557,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000271581,0.491495743,0.491495743,0.491495743,2.142135943,2.757002329,0.491495743
ENSG00000271585,2.992518185,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271590,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271595,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271597,3.686294071,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271601,0.491495743,4.143378292,4.28637771,4.423638414,3.295624694,4.053370258
ENSG00000271605,0.491495743,3.253816588,2.440884036,2.437467618,2.983164683,3.528232095
ENSG00000271614,0.491495743,0.491495743,0.491495743,2.142135943,3.810036379,1.977737121
ENSG00000271621,2.596317412,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271646,0.491495743,0.491495743,0.491495743,2.142135943,3.051305335,2.69412117
ENSG00000271647,1.320785797,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271676,0.491495743,0.491495743,0.491495743,2.142135943,1.118199498,0.491495743
ENSG00000271680,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271705,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271707,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271736,0.491495743,0.491495743,2.440884036,1.770364417,0.491495743,4.597025657
ENSG00000271739,1.153799778,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000271741,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271743,0.491495743,2.041553926,0.491495743,1.268225633,0.83861323,0.491495743
ENSG00000271746,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000271749,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271780,0.491495743,0.491495743,0.491495743,1.268225633,1.73033331,0.491495743
ENSG00000271781,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000271784,2.22720522,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271795,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000271798,0.491495743,2.041553926,1.773077512,1.268225633,2.983164683,0.491495743
ENSG00000271806,0.491495743,0.491495743,0.491495743,0.491495743,1.73033331,0.491495743
ENSG00000271840,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,2.69412117
ENSG00000271841,2.308969626,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271851,0.491495743,0.491495743,0.491495743,2.142135943,0.491495743,0.491495743
ENSG00000271852,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000271855,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000271856,0.491495743,2.771436164,3.752473184,3.236936377,3.598591771,3.170636651
ENSG00000271857,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271858,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271862,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271869,0.491495743,2.041553926,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000271871,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271907,2.779574869,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271918,0.491495743,0.491495743,0.491495743,1.770364417,0.83861323,2.69412117
ENSG00000271936,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000271947,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000271959,0.491495743,0.491495743,0.491495743,1.268225633,1.118199498,0.491495743
ENSG00000271967,4.152807742,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271971,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000271973,2.22720522,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000271976,0.491495743,0.491495743,0.491495743,1.268225633,0.83861323,0.491495743
ENSG00000271978,0.491495743,2.041553926,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272008,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272009,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,2.69412117
ENSG00000272017,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272020,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000272028,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272030,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272031,0.491495743,0.491495743,0.491495743,2.437467618,1.118199498,0.491495743
ENSG00000272033,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,1.977737121
ENSG00000272034,0.491495743,0.491495743,1.773077512,0.491495743,1.553663305,1.977737121
ENSG00000272037,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272043,9.124415702,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272047,0.491495743,2.041553926,3.51922813,3.382757049,4.028623673,4.258204254
ENSG00000272053,0.491495743,5.298647272,6.859042619,6.436955143,7.178083407,5.898725116
ENSG00000272054,0.491495743,2.771436164,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272057,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272058,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272072,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000272076,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272077,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272078,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272081,0.964924616,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272084,2.308969626,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272086,0.747543474,0.491495743,0.491495743,1.268225633,1.118199498,0.491495743
ENSG00000272092,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272106,0.491495743,0.491495743,0.491495743,1.268225633,1.118199498,0.491495743
ENSG00000272113,4.539052947,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272129,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272137,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272140,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272142,0.491495743,0.491495743,0.491495743,1.770364417,1.118199498,0.491495743
ENSG00000272143,5.889674095,2.041553926,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272145,2.048306209,0.491495743,2.895625316,0.491495743,2.158766942,0.491495743
ENSG00000272146,0.491495743,0.491495743,0.491495743,1.268225633,1.352299484,0.491495743
ENSG00000272150,0.491495743,2.041553926,0.491495743,1.770364417,2.83639491,1.977737121
ENSG00000272156,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272163,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272168,0.491495743,0.491495743,3.752473184,2.682494716,3.403838674,3.81456408
ENSG00000272173,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000272174,2.459785762,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272182,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272189,0.491495743,0.491495743,1.773077512,0.491495743,0.83861323,0.491495743
ENSG00000272195,0.491495743,0.491495743,2.440884036,0.491495743,0.83861323,0.491495743
ENSG00000272196,0.491495743,2.041553926,2.440884036,2.142135943,1.118199498,2.69412117
ENSG00000272203,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272219,0.491495743,0.491495743,0.491495743,0.491495743,1.73033331,0.491495743
ENSG00000272221,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272234,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272247,0.491495743,0.491495743,1.773077512,1.268225633,0.491495743,0.491495743
ENSG00000272256,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000272267,0.491495743,2.041553926,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272273,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000272274,1.320785797,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272277,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000272282,0.491495743,0.491495743,2.440884036,0.491495743,0.491495743,0.491495743
ENSG00000272288,0.491495743,3.614691438,3.953204495,3.074702331,4.55990535,3.170636651
ENSG00000272296,3.775287357,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272298,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272301,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272305,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272316,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000272325,0.491495743,6.947201497,7.11078626,7.030784265,7.277447311,6.971720231
ENSG00000272333,0.491495743,5.394743376,5.575314804,6.181920136,7.083621192,4.871213364
ENSG00000272335,0.491495743,2.041553926,2.440884036,2.682494716,0.83861323,0.491495743
ENSG00000272341,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272345,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,2.69412117
ENSG00000272351,0.491495743,5.72559465,5.3800478,4.552524357,2.83639491,4.871213364
ENSG00000272356,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272367,1.606006813,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272368,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000272369,0.491495743,0.491495743,1.773077512,2.437467618,1.73033331,1.977737121
ENSG00000272374,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272384,0.491495743,0.491495743,2.440884036,0.491495743,0.491495743,0.491495743
ENSG00000272391,0.491495743,2.771436164,2.895625316,2.891885759,4.412252335,3.81456408
ENSG00000272398,0.491495743,4.143378292,4.28637771,4.423638414,2.277317989,3.81456408
ENSG00000272402,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272405,0.491495743,0.491495743,0.491495743,1.268225633,0.83861323,1.977737121
ENSG00000272410,3.623761284,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272412,1.320785797,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000272416,0.747543474,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272419,0.491495743,0.491495743,1.773077512,2.437467618,3.848845623,0.491495743
ENSG00000272420,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272432,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272435,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272444,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272447,0.491495743,0.491495743,1.773077512,0.491495743,2.158766942,1.977737121
ENSG00000272449,0.491495743,3.253816588,0.491495743,1.268225633,2.029594888,1.977737121
ENSG00000272455,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272459,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272462,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000272469,0.491495743,0.491495743,0.491495743,1.268225633,1.118199498,0.491495743
ENSG00000272473,1.606006813,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272476,0.491495743,2.041553926,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272482,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272491,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,1.977737121
ENSG00000272501,0.491495743,0.491495743,2.895625316,2.142135943,4.062039258,0.491495743
ENSG00000272502,0.491495743,0.491495743,0.491495743,1.268225633,1.118199498,0.491495743
ENSG00000272505,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272506,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272511,0.491495743,0.491495743,0.491495743,1.268225633,0.83861323,0.491495743
ENSG00000272512,0.491495743,0.491495743,0.491495743,0.491495743,1.73033331,0.491495743
ENSG00000272518,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272523,0.491495743,2.041553926,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000272524,0.964924616,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272529,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272533,0.491495743,0.491495743,0.491495743,1.268225633,0.83861323,0.491495743
ENSG00000272537,3.04118152,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272540,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000272541,1.949785482,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272555,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272558,2.048306209,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272562,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272567,1.320785797,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272572,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272578,1.320785797,0.491495743,0.491495743,1.268225633,2.488673413,0.491495743
ENSG00000272599,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000272601,2.779574869,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272602,0.491495743,2.771436164,3.51922813,4.67083439,1.118199498,0.491495743
ENSG00000272606,0.491495743,2.041553926,0.491495743,1.268225633,1.352299484,0.491495743
ENSG00000272609,4.339491248,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272617,2.779574869,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272620,0.491495743,2.041553926,2.440884036,2.437467618,4.062039258,2.69412117
ENSG00000272625,0.491495743,0.491495743,0.491495743,1.268225633,1.118199498,0.491495743
ENSG00000272632,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272636,0.491495743,0.491495743,1.773077512,2.682494716,0.83861323,0.491495743
ENSG00000272638,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272645,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,1.977737121
ENSG00000272654,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272655,0.491495743,2.041553926,0.491495743,2.437467618,2.277317989,0.491495743
ENSG00000272657,4.196430452,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272663,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272666,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000272667,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272669,0.491495743,0.491495743,0.491495743,0.491495743,2.83639491,0.491495743
ENSG00000272672,3.716572569,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272677,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000272678,0.491495743,2.041553926,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272686,0.491495743,2.041553926,0.491495743,2.142135943,2.83639491,0.491495743
ENSG00000272688,0.491495743,0.491495743,1.773077512,0.491495743,2.583770537,1.977737121
ENSG00000272690,0.747543474,0.491495743,1.773077512,0.491495743,1.118199498,0.491495743
ENSG00000272693,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272701,0.491495743,2.041553926,0.491495743,0.491495743,2.158766942,0.491495743
ENSG00000272707,1.606006813,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272711,0.491495743,0.491495743,1.773077512,1.268225633,0.491495743,0.491495743
ENSG00000272719,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000272729,0.964924616,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272733,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272734,3.04118152,2.041553926,2.895625316,0.491495743,0.491495743,0.491495743
ENSG00000272735,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272742,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272746,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272750,0.491495743,0.491495743,0.491495743,1.268225633,1.352299484,0.491495743
ENSG00000272752,2.459785762,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000272754,0.491495743,0.491495743,0.491495743,0.491495743,2.83639491,0.491495743
ENSG00000272758,0.491495743,0.491495743,1.773077512,1.770364417,1.553663305,0.491495743
ENSG00000272760,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,1.977737121
ENSG00000272763,0.491495743,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000272764,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272767,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000272769,0.747543474,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272777,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000272779,0.491495743,2.041553926,2.440884036,0.491495743,1.553663305,0.491495743
ENSG00000272787,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272799,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272807,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272808,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000272812,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272815,0.747543474,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272821,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272825,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272831,0.491495743,3.614691438,2.440884036,2.437467618,2.277317989,2.69412117
ENSG00000272841,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272844,1.153799778,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272858,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272869,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272870,0.491495743,0.491495743,0.491495743,1.770364417,1.118199498,2.69412117
ENSG00000272871,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000272880,1.320785797,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272884,7.401274309,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272886,0.491495743,5.084818068,4.556860461,4.881806234,4.73585729,4.258204254
ENSG00000272888,0.491495743,5.484836416,5.900905608,5.570839005,5.749497225,5.770714733
ENSG00000272892,4.936407154,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272894,0.491495743,0.491495743,0.491495743,0.491495743,1.352299484,0.491495743
ENSG00000272899,3.623761284,0.491495743,0.491495743,1.770364417,0.83861323,0.491495743
ENSG00000272902,0.491495743,0.491495743,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272906,0.491495743,2.041553926,2.895625316,0.491495743,2.277317989,0.491495743
ENSG00000272908,0.491495743,2.771436164,0.491495743,1.268225633,0.491495743,0.491495743
ENSG00000272909,6.723876946,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000272911,2.308969626,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272913,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272914,0.491495743,0.491495743,0.491495743,0.491495743,1.118199498,0.491495743
ENSG00000272916,0.491495743,0.491495743,0.491495743,0.491495743,1.553663305,0.491495743
ENSG00000272917,0.491495743,2.041553926,0.491495743,1.770364417,0.491495743,0.491495743
ENSG00000272918,1.949785482,0.491495743,0.491495743,0.491495743,1.73033331,0.491495743
ENSG00000272921,4.433634816,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272922,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743,1.977737121
ENSG00000272927,0.491495743,0.491495743,1.773077512,0.491495743,0.491495743,0.491495743
ENSG00000272933,0.491495743,0.491495743,0.491495743,1.268225633,2.029594888,0.491495743
ENSG00000272940,1.320785797,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272941,0.491495743,2.771436164,2.440884036,2.142135943,3.848845623,2.69412117
ENSG00000272950,2.992518185,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272953,0.491495743,0.491495743,0.491495743,0.491495743,0.83861323,0.491495743
ENSG00000272966,6.954153591,0.491495743,0.491495743,0.491495743,0.491495743,0.491495743
ENSG00000272967,0.491495743,0.491495743,0.491495743,1.770364417,1.118199498,0.491495743
