EnsembleID,P3191PE,P3003PE,P3074SPE
ENSG00000237285,-0.60811535,-0.60811535,0.208055815
ENSG00000237296,2.570738113,2.084147754,1.407277898
ENSG00000237298,3.655916151,3.512053625,2.216818509
ENSG00000237310,1.179228065,1.488807269,1.106539334
ENSG00000237350,2.26068893,2.084147754,2.619625114
ENSG00000237359,-0.60811535,1.06331659,0.208055815
ENSG00000237401,-0.174883164,-0.60811535,-0.60811535
ENSG00000237417,-0.60811535,-0.60811535,0.208055815
ENSG00000237419,2.26068893,-0.60811535,0.726140455
ENSG00000237424,1.771245913,0.457217731,0.208055815
ENSG00000237435,-0.60811535,-0.60811535,0.208055815
ENSG00000237437,-0.60811535,-0.60811535,0.208055815
ENSG00000237438,-0.60811535,0.020729603,-0.60811535
ENSG00000237440,2.778266925,3.265516963,2.619625114
ENSG00000237441,2.678230882,2.675987667,3.71512304
ENSG00000237461,-0.174883164,0.457217731,0.208055815
ENSG00000237473,0.851985724,0.020729603,2.052970289
ENSG00000237476,0.851985724,1.291691528,0.726140455
ENSG00000237481,-0.174883164,-0.60811535,-0.60811535
ENSG00000237484,3.36556219,3.599968554,1.407277898
ENSG00000237489,0.157852609,1.06331659,0.208055815
ENSG00000237491,-0.60811535,0.020729603,-0.60811535
ENSG00000237493,-0.60811535,-0.60811535,0.726140455
ENSG00000237499,0.851985724,0.791864764,-0.60811535
ENSG00000237505,0.428047414,0.791864764,1.656011051
ENSG00000237506,0.428047414,0.791864764,1.656011051
ENSG00000237513,-0.174883164,0.020729603,1.407277898
ENSG00000237541,-0.60811535,1.06331659,1.656011051
ENSG00000237550,-0.60811535,3.871291966,2.93416459
ENSG00000237576,-0.60811535,0.457217731,-0.60811535
ENSG00000237584,-0.174883164,0.457217731,0.726140455
ENSG00000237595,1.0248655,0.020729603,1.106539334
ENSG00000237618,-0.174883164,-0.60811535,-0.60811535
ENSG00000237629,-0.60811535,-0.60811535,0.208055815
ENSG00000237636,3.299757006,-0.60811535,-0.60811535
ENSG00000237638,-0.174883164,0.020729603,2.619625114
ENSG00000237649,1.445794457,2.504346384,0.208055815
ENSG00000237651,0.428047414,2.201214979,1.407277898
ENSG00000237667,-0.60811535,-0.60811535,0.208055815
ENSG00000237668,-0.174883164,-0.60811535,-0.60811535
ENSG00000237676,-0.174883164,0.020729603,-0.60811535
ENSG00000237686,1.318659198,-0.60811535,-0.60811535
ENSG00000237693,-0.60811535,0.457217731,-0.60811535
ENSG00000237705,-0.174883164,-0.60811535,-0.60811535
ENSG00000237711,-0.60811535,0.020729603,0.208055815
ENSG00000237729,-0.60811535,0.020729603,0.208055815
ENSG00000237732,0.157852609,0.457217731,0.208055815
ENSG00000237748,-0.174883164,0.020729603,0.208055815
ENSG00000237749,-0.60811535,0.020729603,-0.60811535
ENSG00000237751,-0.60811535,-0.60811535,0.208055815
ENSG00000237753,1.445794457,0.791864764,2.836743814
ENSG00000237765,5.392920081,5.40028799,5.232191557
ENSG00000237773,1.445794457,-0.60811535,0.726140455
ENSG00000237774,-0.60811535,1.06331659,-0.60811535
ENSG00000237775,-0.174883164,-0.60811535,-0.60811535
ENSG00000237781,0.157852609,0.020729603,-0.60811535
ENSG00000237784,0.157852609,0.791864764,-0.60811535
ENSG00000237786,-0.174883164,-0.60811535,-0.60811535
ENSG00000237788,0.851985724,-0.60811535,-0.60811535
ENSG00000237801,0.157852609,-0.60811535,-0.60811535
ENSG00000237803,5.71033594,5.189744526,4.650238442
ENSG00000237804,-0.60811535,-0.60811535,0.208055815
ENSG00000237810,-0.60811535,0.020729603,0.208055815
ENSG00000237819,0.428047414,0.457217731,-0.60811535
ENSG00000237821,1.0248655,1.06331659,2.497440227
ENSG00000237828,-0.60811535,-0.60811535,0.208055815
ENSG00000237836,-0.60811535,0.020729603,-0.60811535
ENSG00000237840,-0.174883164,0.791864764,0.208055815
ENSG00000237842,-0.174883164,0.020729603,1.106539334
ENSG00000237849,-0.174883164,-0.60811535,0.208055815
ENSG00000237852,1.318659198,0.791864764,-0.60811535
ENSG00000237854,3.80566867,2.504346384,1.868100793
ENSG00000237861,-0.60811535,0.020729603,-0.60811535
ENSG00000237870,1.318659198,-0.60811535,-0.60811535
ENSG00000237877,1.953473238,1.6621999,1.106539334
ENSG00000237883,-0.60811535,0.791864764,-0.60811535
ENSG00000237897,-0.174883164,-0.60811535,-0.60811535
ENSG00000237917,-0.174883164,-0.60811535,-0.60811535
ENSG00000237927,-0.174883164,-0.60811535,-0.60811535
ENSG00000237928,0.428047414,-0.60811535,0.726140455
ENSG00000237931,0.157852609,0.020729603,0.208055815
ENSG00000237940,-0.174883164,-0.60811535,-0.60811535
ENSG00000237941,-0.60811535,-0.60811535,0.208055815
ENSG00000237943,3.001659564,2.084147754,2.363941681
ENSG00000237945,1.670704442,2.309491653,2.93416459
ENSG00000237973,7.490964756,7.184453065,7.437434165
ENSG00000237975,-0.60811535,0.020729603,0.208055815
ENSG00000237976,0.428047414,0.020729603,1.106539334
ENSG00000237977,-0.174883164,-0.60811535,-0.60811535
ENSG00000237980,-0.60811535,-0.60811535,0.208055815
ENSG00000237984,4.335416821,3.641995351,3.966095619
ENSG00000237989,-0.174883164,-0.60811535,-0.60811535
ENSG00000237990,0.428047414,2.675987667,-0.60811535
ENSG00000237991,-0.60811535,0.020729603,0.208055815
ENSG00000238002,-0.174883164,-0.60811535,-0.60811535
ENSG00000238005,0.428047414,-0.60811535,0.208055815
ENSG00000238009,0.157852609,-0.60811535,0.726140455
ENSG00000238012,-0.174883164,-0.60811535,-0.60811535
ENSG00000238029,-0.60811535,-0.60811535,0.208055815
ENSG00000238035,-0.60811535,0.457217731,0.208055815
ENSG00000238045,1.771245913,0.791864764,1.656011051
ENSG00000238055,0.157852609,0.020729603,0.208055815
ENSG00000238057,3.732734588,3.094451617,4.098082979
ENSG00000238063,-0.60811535,0.020729603,-0.60811535
ENSG00000238082,-0.174883164,0.791864764,0.726140455
ENSG00000238083,2.570738113,1.6621999,0.726140455
ENSG00000238085,-0.60811535,0.020729603,-0.60811535
ENSG00000238105,0.428047414,0.020729603,0.726140455
ENSG00000238110,-0.60811535,0.020729603,-0.60811535
ENSG00000238113,0.655532735,1.06331659,1.407277898
ENSG00000238116,-0.174883164,0.020729603,0.208055815
ENSG00000238117,-0.60811535,-0.60811535,0.208055815
ENSG00000238121,-0.60811535,0.020729603,0.208055815
ENSG00000238132,0.655532735,1.291691528,1.407277898
ENSG00000238142,0.157852609,0.457217731,-0.60811535
ENSG00000238160,2.729115788,1.816971108,1.106539334
ENSG00000238164,2.115243212,1.291691528,2.363941681
ENSG00000238165,-0.60811535,0.020729603,-0.60811535
ENSG00000238172,-0.60811535,-0.60811535,0.208055815
ENSG00000238193,1.318659198,1.816971108,1.407277898
ENSG00000238197,0.428047414,-0.60811535,0.208055815
ENSG00000238201,4.215629504,5.056245454,4.678630745
ENSG00000238221,-0.174883164,0.020729603,-0.60811535
ENSG00000238222,-0.60811535,-0.60811535,1.106539334
ENSG00000238227,3.655916151,3.032604606,2.619625114
ENSG00000238228,0.157852609,-0.60811535,-0.60811535
ENSG00000238243,3.518031384,2.410206229,2.836743814
ENSG00000238247,-0.60811535,-0.60811535,0.726140455
ENSG00000238268,-0.174883164,-0.60811535,-0.60811535
ENSG00000238275,-0.60811535,0.457217731,-0.60811535
ENSG00000238278,0.655532735,1.291691528,0.208055815
ENSG00000238317,0.428047414,-0.60811535,0.208055815
ENSG00000238363,1.0248655,0.457217731,0.726140455
ENSG00000238366,-0.174883164,-0.60811535,0.208055815
ENSG00000238423,0.428047414,-0.60811535,-0.60811535
ENSG00000238426,1.771245913,3.032604606,2.497440227
ENSG00000238460,-0.174883164,-0.60811535,-0.60811535
ENSG00000238516,-0.174883164,-0.60811535,-0.60811535
ENSG00000238531,0.851985724,0.020729603,0.208055815
ENSG00000238554,-0.60811535,-0.60811535,2.052970289
ENSG00000238561,2.328258804,3.761194316,3.659229116
ENSG00000238622,1.670704442,0.791864764,1.106539334
ENSG00000238711,2.454586778,3.369239226,3.71512304
ENSG00000238723,1.865234815,3.871291966,3.411100684
ENSG00000238741,2.570738113,1.06331659,1.106539334
ENSG00000238755,-0.174883164,-0.60811535,-0.60811535
ENSG00000238795,-0.174883164,0.020729603,0.208055815
ENSG00000238835,0.428047414,0.020729603,-0.60811535
ENSG00000238886,-0.174883164,-0.60811535,-0.60811535
ENSG00000238912,2.189798189,3.265516963,3.025420911
ENSG00000238961,-0.174883164,-0.60811535,0.208055815
ENSG00000238965,-0.60811535,-0.60811535,0.726140455
ENSG00000239002,1.865234815,1.06331659,2.052970289
ENSG00000239021,-0.174883164,-0.60811535,-0.60811535
ENSG00000239039,2.036624454,1.291691528,1.407277898
ENSG00000239040,-0.174883164,-0.60811535,-0.60811535
ENSG00000239043,0.428047414,-0.60811535,-0.60811535
ENSG00000239128,-0.174883164,-0.60811535,-0.60811535
ENSG00000239180,0.157852609,1.06331659,0.208055815
ENSG00000239198,-0.60811535,0.457217731,-0.60811535
ENSG00000239200,-0.174883164,-0.60811535,-0.60811535
ENSG00000239211,-0.60811535,-0.60811535,0.726140455
ENSG00000239213,5.056829614,5.040619951,3.919272852
ENSG00000239219,0.428047414,-0.60811535,-0.60811535
ENSG00000239223,-0.60811535,-0.60811535,0.208055815
ENSG00000239224,-0.60811535,0.020729603,2.052970289
ENSG00000239254,-0.174883164,-0.60811535,-0.60811535
ENSG00000239264,3.265693495,2.504346384,2.93416459
ENSG00000239282,-0.174883164,-0.60811535,0.208055815
ENSG00000239291,0.157852609,-0.60811535,-0.60811535
ENSG00000239305,3.428496305,1.816971108,2.363941681
ENSG00000239306,3.732734588,2.592718099,2.93416459
ENSG00000239316,-0.174883164,-0.60811535,-0.60811535
ENSG00000239335,0.157852609,-0.60811535,0.208055815
ENSG00000239351,-0.174883164,-0.60811535,0.208055815
ENSG00000239353,-0.174883164,-0.60811535,-0.60811535
ENSG00000239382,1.562627832,1.291691528,1.106539334
ENSG00000239390,-0.60811535,0.020729603,-0.60811535
ENSG00000239393,-0.60811535,0.020729603,0.208055815
ENSG00000239398,1.771245913,0.020729603,3.659229116
ENSG00000239405,-0.60811535,0.457217731,-0.60811535
ENSG00000239407,2.26068893,2.201214979,2.497440227
ENSG00000239435,-0.60811535,0.020729603,-0.60811535
ENSG00000239437,5.320104589,5.311929853,7.560777584
ENSG00000239439,-0.60811535,0.020729603,-0.60811535
ENSG00000239445,3.629373347,2.410206229,2.052970289
ENSG00000239455,-0.60811535,-0.60811535,0.726140455
ENSG00000239470,-0.60811535,-0.60811535,1.106539334
ENSG00000239473,-0.60811535,-0.60811535,0.726140455
ENSG00000239480,-0.60811535,0.020729603,-0.60811535
ENSG00000239494,-0.60811535,0.020729603,-0.60811535
ENSG00000239510,-0.60811535,-0.60811535,0.208055815
ENSG00000239521,1.865234815,1.291691528,1.656011051
ENSG00000239523,-0.60811535,0.457217731,0.208055815
ENSG00000239545,0.157852609,-0.60811535,0.208055815
ENSG00000239557,-0.60811535,-0.60811535,0.726140455
ENSG00000239559,-0.60811535,-0.60811535,0.208055815
ENSG00000239560,0.428047414,-0.60811535,0.208055815
ENSG00000239569,1.670704442,0.457217731,-0.60811535
ENSG00000239570,0.157852609,-0.60811535,0.208055815
ENSG00000239572,-0.174883164,1.06331659,-0.60811535
ENSG00000239600,-0.174883164,-0.60811535,-0.60811535
ENSG00000239605,-0.174883164,-0.60811535,-0.60811535
ENSG00000239607,3.9413282,1.95673551,5.601918555
ENSG00000239636,-0.174883164,-0.60811535,0.726140455
ENSG00000239650,-0.174883164,-0.60811535,0.208055815
ENSG00000239653,0.428047414,0.457217731,0.208055815
ENSG00000239665,1.179228065,1.06331659,0.726140455
ENSG00000239672,0.851985724,2.754712214,2.216818509
ENSG00000239690,-0.174883164,-0.60811535,-0.60811535
ENSG00000239697,1.0248655,2.675987667,1.407277898
ENSG00000239702,-0.174883164,-0.60811535,1.656011051
ENSG00000239713,2.26068893,3.466001956,4.179810288
ENSG00000239732,-0.60811535,-0.60811535,0.208055815
ENSG00000239742,2.115243212,-0.60811535,2.732265031
ENSG00000239748,-0.60811535,-0.60811535,0.726140455
ENSG00000239779,3.9413282,3.2107184,2.732265031
ENSG00000239789,1.318659198,2.201214979,3.111246701
ENSG00000239797,-0.60811535,-0.60811535,0.726140455
ENSG00000239808,-0.60811535,0.020729603,-0.60811535
ENSG00000239819,-0.60811535,-0.60811535,0.208055815
ENSG00000239820,-0.174883164,-0.60811535,1.656011051
ENSG00000239821,-0.60811535,0.020729603,2.619625114
ENSG00000239827,1.318659198,2.201214979,0.726140455
ENSG00000239828,1.0248655,0.457217731,1.407277898
ENSG00000239839,3.299757006,2.592718099,3.540492774
ENSG00000239855,0.428047414,-0.60811535,0.208055815
ENSG00000239857,1.445794457,0.457217731,1.407277898
ENSG00000239880,-0.60811535,0.020729603,-0.60811535
ENSG00000239883,3.265693495,2.201214979,2.619625114
ENSG00000239884,-0.60811535,-0.60811535,0.726140455
ENSG00000239887,-0.174883164,0.457217731,0.726140455
ENSG00000239888,0.851985724,0.791864764,3.268950027
ENSG00000239899,5.311782368,6.065305378,8.457411238
ENSG00000239900,4.876728791,5.424570143,5.510107768
ENSG00000239911,-0.60811535,0.020729603,-0.60811535
ENSG00000239917,-0.60811535,-0.60811535,0.208055815
ENSG00000239930,-0.174883164,-0.60811535,-0.60811535
ENSG00000239941,-0.60811535,0.020729603,-0.60811535
ENSG00000239942,-0.60811535,0.020729603,1.868100793
ENSG00000239948,-0.174883164,-0.60811535,0.208055815
ENSG00000239951,-0.60811535,0.020729603,1.106539334
ENSG00000239953,-0.60811535,-0.60811535,0.208055815
ENSG00000239961,0.157852609,1.291691528,0.208055815
ENSG00000239964,-0.60811535,0.020729603,-0.60811535
ENSG00000239969,-0.174883164,0.020729603,0.208055815
ENSG00000239984,-0.60811535,0.020729603,-0.60811535
ENSG00000239998,2.328258804,2.504346384,1.407277898
ENSG00000240005,3.36556219,1.291691528,2.216818509
ENSG00000240024,2.036624454,1.488807269,1.106539334
ENSG00000240036,-0.60811535,-0.60811535,0.208055815
ENSG00000240038,1.0248655,0.457217731,0.208055815
ENSG00000240053,-0.60811535,0.020729603,-0.60811535
ENSG00000240057,-0.174883164,-0.60811535,0.726140455
ENSG00000240065,5.234639757,5.495056697,6.628981788
ENSG00000240087,-0.60811535,0.020729603,0.726140455
ENSG00000240103,-0.60811535,0.020729603,-0.60811535
ENSG00000240137,1.0248655,0.020729603,1.656011051
ENSG00000240160,-0.60811535,0.020729603,-0.60811535
ENSG00000240183,0.428047414,1.06331659,2.363941681
ENSG00000240184,-0.174883164,0.020729603,-0.60811535
ENSG00000240203,-0.174883164,-0.60811535,-0.60811535
ENSG00000240204,0.157852609,1.06331659,-0.60811535
ENSG00000240205,-0.60811535,-0.60811535,2.052970289
ENSG00000240207,2.570738113,1.06331659,1.656011051
ENSG00000240211,-0.174883164,-0.60811535,-0.60811535
ENSG00000240215,-0.60811535,-0.60811535,1.868100793
ENSG00000240216,-0.174883164,-0.60811535,-0.60811535
ENSG00000240219,0.428047414,-0.60811535,-0.60811535
ENSG00000240225,8.439512889,7.274040935,7.445718051
ENSG00000240230,2.454586778,2.084147754,2.363941681
ENSG00000240233,-0.174883164,0.020729603,1.106539334
ENSG00000240244,-0.174883164,-0.60811535,-0.60811535
ENSG00000240288,-0.174883164,-0.60811535,-0.60811535
ENSG00000240291,0.157852609,-0.60811535,1.106539334
ENSG00000240292,-0.60811535,0.457217731,-0.60811535
ENSG00000240296,-0.60811535,-0.60811535,0.208055815
ENSG00000240299,1.865234815,-0.60811535,-0.60811535
ENSG00000240303,-0.174883164,-0.60811535,-0.60811535
ENSG00000240322,-0.174883164,-0.60811535,0.726140455
ENSG00000240342,3.158393941,5.245330304,4.530728234
ENSG00000240344,3.655916151,4.006125614,3.659229116
ENSG00000240356,9.116084224,3.032604606,2.497440227
ENSG00000240366,-0.174883164,0.791864764,1.656011051
ENSG00000240370,3.602333039,3.31831003,2.836743814
ENSG00000240371,-0.60811535,0.020729603,-0.60811535
ENSG00000240376,0.157852609,1.291691528,2.052970289
ENSG00000240399,-0.174883164,-0.60811535,-0.60811535
ENSG00000240401,-0.60811535,0.020729603,-0.60811535
ENSG00000240409,2.39280507,2.829362318,3.820805986
ENSG00000240412,-0.174883164,-0.60811535,-0.60811535
ENSG00000240429,1.318659198,0.791864764,-0.60811535
ENSG00000240439,-0.60811535,0.020729603,-0.60811535
ENSG00000240445,1.670704442,2.754712214,1.868100793
ENSG00000240457,-0.60811535,-0.60811535,0.208055815
ENSG00000240463,-0.174883164,-0.60811535,-0.60811535
ENSG00000240474,0.428047414,0.020729603,4.055414928
ENSG00000240477,-0.174883164,0.457217731,0.726140455
ENSG00000240481,0.157852609,0.020729603,0.208055815
ENSG00000240489,0.851985724,0.791864764,2.052970289
ENSG00000240490,2.778266925,1.6621999,4.330563274
ENSG00000240497,2.454586778,2.309491653,1.656011051
ENSG00000240498,0.428047414,0.457217731,1.106539334
ENSG00000240505,2.189798189,3.2107184,4.467043176
ENSG00000240509,-0.60811535,-0.60811535,1.106539334
ENSG00000240524,0.428047414,0.020729603,-0.60811535
ENSG00000240540,-0.60811535,-0.60811535,0.208055815
ENSG00000240563,-0.174883164,0.457217731,1.407277898
ENSG00000240579,-0.174883164,-0.60811535,-0.60811535
ENSG00000240583,3.082154159,2.309491653,1.106539334
ENSG00000240601,-0.174883164,-0.60811535,-0.60811535
ENSG00000240606,2.328258804,0.791864764,4.935492341
ENSG00000240622,-0.174883164,-0.60811535,-0.60811535
ENSG00000240639,-0.60811535,-0.60811535,0.208055815
ENSG00000240652,-0.60811535,0.457217731,-0.60811535
ENSG00000240654,-0.60811535,-0.60811535,0.208055815
ENSG00000240663,0.428047414,-0.60811535,1.868100793
ENSG00000240669,-0.174883164,-0.60811535,-0.60811535
ENSG00000240682,3.80566867,3.68283245,4.29432598
ENSG00000240695,0.851985724,0.791864764,0.208055815
ENSG00000240729,-0.60811535,-0.60811535,0.208055815
ENSG00000240731,-0.174883164,-0.60811535,-0.60811535
ENSG00000240738,-0.60811535,0.020729603,-0.60811535
ENSG00000240750,-0.174883164,-0.60811535,0.208055815
ENSG00000240759,-0.60811535,-0.60811535,0.208055815
ENSG00000240767,-0.174883164,0.020729603,-0.60811535
ENSG00000240785,-0.60811535,0.457217731,0.208055815
ENSG00000240809,1.318659198,1.06331659,1.106539334
ENSG00000240849,7.369925984,5.901958366,5.821524281
ENSG00000240854,-0.60811535,-0.60811535,0.208055815
ENSG00000240857,1.179228065,2.592718099,1.407277898
ENSG00000240859,-0.174883164,0.020729603,0.208055815
ENSG00000240864,-0.60811535,-0.60811535,2.052970289
ENSG00000240869,4.94289121,4.215446737,8.383875727
ENSG00000240875,0.655532735,1.291691528,-0.60811535
ENSG00000240877,-0.174883164,-0.60811535,0.208055815
ENSG00000240889,-0.174883164,-0.60811535,-0.60811535
ENSG00000240890,-0.60811535,-0.60811535,0.208055815
ENSG00000240891,0.157852609,-0.60811535,0.208055815
ENSG00000240914,-0.60811535,-0.60811535,0.726140455
ENSG00000240927,-0.60811535,-0.60811535,1.106539334
ENSG00000240940,-0.174883164,-0.60811535,-0.60811535
ENSG00000240950,-0.60811535,-0.60811535,0.208055815
ENSG00000240972,4.104391284,4.44644067,5.571959485
ENSG00000240997,0.157852609,-0.60811535,1.106539334
ENSG00000241007,2.036624454,2.900339057,3.268950027
ENSG00000241014,-0.174883164,0.020729603,0.726140455
ENSG00000241015,2.26068893,2.675987667,1.656011051
ENSG00000241032,0.428047414,0.457217731,0.208055815
ENSG00000241043,-0.174883164,0.020729603,-0.60811535
ENSG00000241057,-0.60811535,0.457217731,-0.60811535
ENSG00000241058,4.335416821,4.158674373,3.71512304
ENSG00000241061,-0.60811535,-0.60811535,0.208055815
ENSG00000241074,-0.174883164,-0.60811535,-0.60811535
ENSG00000241081,-0.60811535,-0.60811535,0.208055815
ENSG00000241106,0.157852609,0.791864764,1.407277898
ENSG00000241111,0.157852609,-0.60811535,0.208055815
ENSG00000241120,-0.174883164,-0.60811535,-0.60811535
ENSG00000241127,0.655532735,0.457217731,1.868100793
ENSG00000241129,-0.174883164,-0.60811535,-0.60811535
ENSG00000241155,-0.174883164,0.020729603,-0.60811535
ENSG00000241156,0.157852609,0.791864764,-0.60811535
ENSG00000241162,-0.60811535,-0.60811535,1.868100793
ENSG00000241163,1.445794457,2.084147754,2.363941681
ENSG00000241170,-0.60811535,0.791864764,-0.60811535
ENSG00000241172,0.851985724,0.457217731,1.106539334
ENSG00000241175,2.513831047,1.488807269,4.958831942
ENSG00000241229,-0.60811535,-0.60811535,0.208055815
ENSG00000241230,-0.174883164,-0.60811535,-0.60811535
ENSG00000241244,-0.60811535,-0.60811535,0.208055815
ENSG00000241246,-0.60811535,0.020729603,0.208055815
ENSG00000241258,4.383858306,5.231633349,4.219000892
ENSG00000241280,-0.60811535,0.020729603,-0.60811535
ENSG00000241286,-0.60811535,-0.60811535,0.208055815
ENSG00000241288,-0.60811535,0.457217731,-0.60811535
ENSG00000241293,-0.60811535,-0.60811535,0.208055815
ENSG00000241294,-0.60811535,-0.60811535,0.208055815
ENSG00000241316,-0.60811535,0.791864764,0.208055815
ENSG00000241318,-0.60811535,-0.60811535,0.208055815
ENSG00000241336,-0.60811535,-0.60811535,0.208055815
ENSG00000241343,5.784382406,7.030802078,7.334129743
ENSG00000241347,2.115243212,-0.60811535,3.768932007
ENSG00000241351,-0.60811535,0.457217731,2.836743814
ENSG00000241357,0.157852609,-0.60811535,-0.60811535
ENSG00000241360,-0.60811535,0.020729603,-0.60811535
ENSG00000241370,0.655532735,1.06331659,2.497440227
ENSG00000241391,-0.174883164,-0.60811535,0.208055815
ENSG00000241399,1.771245913,2.309491653,2.836743814
ENSG00000241404,-0.60811535,-0.60811535,0.208055815
ENSG00000241406,0.428047414,-0.60811535,-0.60811535
ENSG00000241420,0.655532735,0.457217731,-0.60811535
ENSG00000241429,-0.60811535,-0.60811535,0.208055815
ENSG00000241468,5.645588153,5.424570143,5.270002904
ENSG00000241469,2.678230882,0.020729603,1.106539334
ENSG00000241472,-0.174883164,-0.60811535,-0.60811535
ENSG00000241473,-0.174883164,0.020729603,-0.60811535
ENSG00000241478,-0.60811535,0.020729603,-0.60811535
ENSG00000241487,-0.60811535,-0.60811535,0.208055815
ENSG00000241489,0.157852609,-0.60811535,-0.60811535
ENSG00000241494,-0.60811535,0.020729603,1.106539334
ENSG00000241506,-0.60811535,-0.60811535,1.407277898
ENSG00000241511,-0.60811535,0.020729603,-0.60811535
ENSG00000241520,-0.174883164,-0.60811535,-0.60811535
ENSG00000241525,1.670704442,1.488807269,2.052970289
ENSG00000241529,5.026637146,5.285657804,7.877881553
ENSG00000241532,0.428047414,-0.60811535,-0.60811535
ENSG00000241547,0.428047414,-0.60811535,-0.60811535
ENSG00000241549,0.851985724,0.020729603,-0.60811535
ENSG00000241553,7.440329144,6.557708294,6.546654219
ENSG00000241587,-0.60811535,0.791864764,1.656011051
ENSG00000241597,-0.174883164,-0.60811535,-0.60811535
ENSG00000241627,-0.60811535,0.020729603,-0.60811535
ENSG00000241635,-0.60811535,-0.60811535,1.106539334
ENSG00000241644,-0.60811535,0.020729603,0.726140455
ENSG00000241651,-0.174883164,-0.60811535,0.208055815
ENSG00000241657,-0.174883164,-0.60811535,-0.60811535
ENSG00000241685,5.747834176,5.756503405,5.525821068
ENSG00000241697,0.851985724,1.6621999,1.106539334
ENSG00000241717,0.655532735,0.020729603,-0.60811535
ENSG00000241735,1.953473238,-0.60811535,-0.60811535
ENSG00000241738,-0.60811535,0.020729603,-0.60811535
ENSG00000241739,-0.60811535,-0.60811535,0.208055815
ENSG00000241741,0.851985724,1.6621999,1.407277898
ENSG00000241746,-0.60811535,-0.60811535,0.726140455
ENSG00000241755,-0.174883164,-0.60811535,0.726140455
ENSG00000241764,1.670704442,0.457217731,2.732265031
ENSG00000241769,0.655532735,0.020729603,0.726140455
ENSG00000241772,-0.174883164,-0.60811535,-0.60811535
ENSG00000241785,-0.174883164,0.020729603,-0.60811535
ENSG00000241828,-0.174883164,-0.60811535,-0.60811535
ENSG00000241834,-0.174883164,-0.60811535,-0.60811535
ENSG00000241837,3.983854122,4.9763685,5.556743375
ENSG00000241839,4.548737188,3.68283245,4.678630745
ENSG00000241852,0.157852609,1.06331659,1.106539334
ENSG00000241860,0.428047414,-0.60811535,-0.60811535
ENSG00000241878,2.729115788,2.504346384,2.619625114
ENSG00000241886,0.428047414,0.791864764,0.726140455
ENSG00000241923,0.428047414,1.816971108,1.656011051
ENSG00000241943,-0.60811535,-0.60811535,0.208055815
ENSG00000241962,0.157852609,2.084147754,0.726140455
ENSG00000241973,5.658772268,5.258898443,4.055414928
ENSG00000241975,-0.174883164,-0.60811535,-0.60811535
ENSG00000241978,1.318659198,1.291691528,2.216818509
ENSG00000241983,-0.60811535,0.020729603,1.656011051
ENSG00000241990,3.852320334,3.641995351,3.820805986
ENSG00000242028,1.0248655,0.791864764,0.726140455
ENSG00000242060,-0.60811535,0.020729603,0.208055815
ENSG00000242065,-0.60811535,-0.60811535,0.208055815
ENSG00000242068,-0.60811535,-0.60811535,0.726140455
ENSG00000242071,-0.174883164,1.6621999,2.93416459
ENSG00000242082,-0.60811535,-0.60811535,0.208055815
ENSG00000242086,4.14243169,4.992701612,4.591720485
ENSG00000242087,-0.60811535,-0.60811535,0.726140455
ENSG00000242088,-0.60811535,0.020729603,0.726140455
ENSG00000242094,-0.60811535,0.020729603,0.208055815
ENSG00000242110,-0.174883164,0.020729603,0.726140455
ENSG00000242113,-0.60811535,-0.60811535,1.656011051
ENSG00000242114,-0.60811535,0.457217731,-0.60811535
ENSG00000242125,2.778266925,2.967987056,2.836743814
ENSG00000242134,-0.174883164,-0.60811535,-0.60811535
ENSG00000242142,-0.174883164,0.020729603,-0.60811535
ENSG00000242163,-0.60811535,0.020729603,-0.60811535
ENSG00000242170,0.655532735,0.020729603,-0.60811535
ENSG00000242175,2.189798189,0.791864764,2.216818509
ENSG00000242193,3.158393941,3.2107184,2.052970289
ENSG00000242220,-0.174883164,-0.60811535,-0.60811535
ENSG00000242221,0.157852609,0.020729603,0.208055815
ENSG00000242242,-0.60811535,0.020729603,-0.60811535
ENSG00000242247,4.590616018,4.51589186,4.179810288
ENSG00000242259,5.477197924,4.44644067,4.139525278
ENSG00000242262,-0.60811535,-0.60811535,0.208055815
ENSG00000242265,1.0248655,1.95673551,1.868100793
ENSG00000242276,-0.174883164,-0.60811535,0.208055815
ENSG00000242282,2.678230882,0.020729603,3.025420911
ENSG00000242288,-0.174883164,-0.60811535,-0.60811535
ENSG00000242291,-0.60811535,0.020729603,0.208055815
ENSG00000242294,1.179228065,-0.60811535,-0.60811535
ENSG00000242299,-0.174883164,2.084147754,2.216818509
ENSG00000242337,-0.174883164,0.457217731,0.726140455
ENSG00000242341,-0.60811535,0.020729603,1.106539334
ENSG00000242349,2.625485404,3.369239226,3.268950027
ENSG00000242372,1.865234815,2.201214979,3.411100684
ENSG00000242411,-0.174883164,0.020729603,-0.60811535
ENSG00000242441,-0.174883164,-0.60811535,-0.60811535
ENSG00000242445,-0.174883164,0.020729603,0.208055815
ENSG00000242457,0.157852609,-0.60811535,1.106539334
ENSG00000242474,-0.60811535,0.791864764,0.726140455
ENSG00000242477,-0.60811535,-0.60811535,0.208055815
ENSG00000242479,-0.60811535,-0.60811535,1.106539334
ENSG00000242485,2.87181401,3.369239226,3.659229116
ENSG00000242498,0.428047414,2.504346384,1.656011051
ENSG00000242512,-0.174883164,-0.60811535,-0.60811535
ENSG00000242516,-0.174883164,0.020729603,0.208055815
ENSG00000242539,-0.174883164,-0.60811535,0.208055815
