EnsembleID,P3181SPE,S601PE
ENSG00000231169,0.041479546,0.704810885
ENSG00000231177,1.25051005,1.779141081
ENSG00000231205,1.500437039,0.041479546
ENSG00000231208,0.041479546,0.704810885
ENSG00000231228,0.564814766,0.041479546
ENSG00000231233,0.948022465,0.041479546
ENSG00000231234,2.344666112,0.041479546
ENSG00000231244,0.564814766,0.041479546
ENSG00000231252,0.564814766,0.041479546
ENSG00000231256,1.500437039,0.041479546
ENSG00000231292,0.041479546,2.686170825
ENSG00000231293,0.041479546,0.704810885
ENSG00000231304,0.041479546,1.157492132
ENSG00000231312,2.063285685,2.011846248
ENSG00000231327,1.25051005,0.041479546
ENSG00000231365,1.713393569,0.041479546
ENSG00000231383,0.041479546,1.501543852
ENSG00000231384,0.041479546,2.544798606
ENSG00000231386,0.564814766,0.704810885
ENSG00000231389,6.010852201,3.327773936
ENSG00000231407,0.564814766,0.041479546
ENSG00000231409,0.948022465,0.041479546
ENSG00000231413,0.041479546,2.011846248
ENSG00000231421,0.564814766,0.041479546
ENSG00000231437,2.063285685,0.041479546
ENSG00000231442,0.948022465,0.041479546
ENSG00000231454,0.041479546,4.61228741
ENSG00000231458,0.948022465,0.041479546
ENSG00000231485,1.898921006,0.041479546
ENSG00000231492,0.041479546,0.704810885
ENSG00000231500,8.496063765,0.041479546
ENSG00000231503,2.210825039,0.041479546
ENSG00000231507,0.564814766,0.041479546
ENSG00000231513,5.101452684,0.041479546
ENSG00000231527,0.041479546,7.36664799
ENSG00000231549,0.041479546,1.157492132
ENSG00000231550,0.041479546,1.157492132
ENSG00000231567,0.041479546,3.565949184
ENSG00000231582,0.564814766,0.041479546
ENSG00000231584,0.948022465,0.041479546
ENSG00000231607,5.884668449,0.041479546
ENSG00000231609,0.564814766,0.041479546
ENSG00000231610,0.564814766,0.041479546
ENSG00000231615,0.564814766,0.041479546
ENSG00000231635,0.041479546,10.3015295
ENSG00000231637,0.041479546,1.157492132
ENSG00000231652,1.898921006,0.041479546
ENSG00000231697,0.041479546,0.704810885
ENSG00000231711,0.564814766,0.041479546
ENSG00000231721,4.18032806,0.041479546
ENSG00000231725,1.25051005,0.041479546
ENSG00000231728,0.948022465,0.041479546
ENSG00000231747,0.564814766,0.041479546
ENSG00000231752,1.25051005,0.041479546
ENSG00000231754,0.041479546,6.928161614
ENSG00000231767,1.25051005,0.041479546
ENSG00000231770,0.564814766,0.041479546
ENSG00000231777,0.041479546,1.157492132
ENSG00000231822,0.948022465,0.041479546
ENSG00000231830,0.564814766,0.041479546
ENSG00000231831,0.041479546,0.704810885
ENSG00000231840,0.041479546,1.501543852
ENSG00000231841,2.063285685,0.041479546
ENSG00000231856,0.564814766,0.041479546
ENSG00000231859,0.041479546,1.157492132
ENSG00000231874,0.041479546,1.157492132
ENSG00000231889,1.713393569,0.041479546
ENSG00000231900,0.564814766,0.041479546
ENSG00000231906,0.564814766,0.041479546
ENSG00000231909,0.948022465,0.041479546
ENSG00000231910,0.041479546,2.011846248
ENSG00000231913,0.041479546,3.327773936
ENSG00000231916,0.041479546,3.949297988
ENSG00000231923,0.041479546,0.704810885
ENSG00000231924,0.564814766,0.041479546
ENSG00000231925,5.510393058,0.041479546
ENSG00000231952,1.500437039,1.157492132
ENSG00000231969,0.564814766,0.041479546
ENSG00000231971,0.041479546,0.704810885
ENSG00000231980,0.041479546,0.704810885
ENSG00000231991,1.898921006,0.041479546
ENSG00000231992,0.564814766,0.041479546
ENSG00000231999,0.041479546,0.704810885
ENSG00000232000,0.564814766,0.041479546
ENSG00000232004,1.25051005,0.041479546
ENSG00000232018,0.564814766,0.041479546
ENSG00000232021,0.564814766,0.041479546
ENSG00000232040,0.948022465,0.041479546
ENSG00000232053,0.041479546,1.157492132
ENSG00000232065,3.670151268,0.041479546
ENSG00000232070,0.041479546,2.388052975
ENSG00000232072,0.041479546,2.933110579
ENSG00000232084,0.041479546,0.704810885
ENSG00000232096,0.041479546,1.501543852
ENSG00000232098,1.500437039,0.041479546
ENSG00000232104,1.713393569,0.041479546
ENSG00000232112,8.496063765,0.041479546
ENSG00000232119,2.873729037,0.041479546
ENSG00000232125,2.467137833,0.041479546
ENSG00000232138,0.041479546,1.501543852
ENSG00000232139,0.041479546,4.714860015
ENSG00000232150,1.898921006,0.041479546
ENSG00000232158,0.041479546,4.205648527
ENSG00000232160,1.500437039,0.041479546
ENSG00000232166,0.041479546,0.704810885
ENSG00000232177,1.898921006,0.041479546
ENSG00000232183,0.041479546,1.157492132
ENSG00000232187,3.389535734,0.041479546
ENSG00000232196,1.898921006,0.041479546
ENSG00000232208,0.564814766,0.041479546
ENSG00000232212,0.041479546,3.143895889
ENSG00000232215,0.564814766,0.041479546
ENSG00000232227,0.041479546,0.704810885
ENSG00000232230,0.564814766,0.041479546
ENSG00000232239,0.564814766,0.041479546
ENSG00000232240,0.041479546,0.704810885
ENSG00000232259,0.041479546,6.401478951
ENSG00000232264,0.041479546,1.157492132
ENSG00000232267,0.041479546,3.892070439
ENSG00000232273,0.564814766,0.041479546
ENSG00000232320,0.564814766,0.041479546
ENSG00000232328,0.041479546,1.501543852
ENSG00000232333,0.564814766,0.704810885
ENSG00000232334,0.948022465,0.041479546
ENSG00000232341,0.041479546,2.011846248
ENSG00000232346,0.564814766,0.041479546
ENSG00000232347,1.25051005,0.041479546
ENSG00000232350,0.041479546,0.704810885
ENSG00000232353,0.041479546,2.212177794
ENSG00000232373,0.041479546,3.411611281
ENSG00000232380,0.948022465,0.041479546
ENSG00000232385,0.564814766,0.041479546
ENSG00000232388,2.873729037,0.041479546
ENSG00000232389,1.25051005,0.041479546
ENSG00000232412,0.564814766,0.041479546
ENSG00000232434,0.564814766,0.041479546
ENSG00000232442,0.564814766,0.041479546
ENSG00000232453,0.564814766,0.041479546
ENSG00000232472,2.467137833,0.041479546
ENSG00000232479,0.564814766,0.041479546
ENSG00000232485,0.041479546,2.011846248
ENSG00000232499,1.500437039,0.041479546
ENSG00000232517,1.713393569,0.041479546
ENSG00000232529,0.041479546,4.157893529
ENSG00000232531,0.564814766,0.041479546
ENSG00000232533,2.873729037,0.041479546
ENSG00000232542,0.564814766,0.041479546
ENSG00000232553,0.564814766,0.041479546
ENSG00000232557,0.041479546,1.779141081
ENSG00000232559,0.948022465,0.041479546
ENSG00000232562,0.041479546,0.704810885
ENSG00000232564,0.564814766,0.041479546
ENSG00000232573,1.898921006,0.041479546
ENSG00000232587,2.063285685,0.041479546
ENSG00000232599,0.564814766,0.041479546
ENSG00000232610,0.041479546,1.157492132
ENSG00000232618,0.041479546,3.238762444
ENSG00000232624,0.564814766,0.041479546
ENSG00000232626,0.564814766,0.041479546
ENSG00000232648,0.564814766,0.041479546
ENSG00000232656,0.041479546,1.779141081
ENSG00000232671,0.564814766,0.041479546
ENSG00000232675,0.041479546,0.704810885
ENSG00000232677,0.948022465,0.041479546
ENSG00000232680,0.948022465,0.041479546
ENSG00000232684,0.041479546,2.544798606
ENSG00000232716,0.041479546,4.108503505
ENSG00000232721,0.564814766,0.041479546
ENSG00000232724,0.564814766,0.041479546
ENSG00000232725,0.564814766,0.041479546
ENSG00000232727,0.564814766,0.041479546
ENSG00000232734,0.041479546,1.501543852
ENSG00000232748,0.948022465,0.041479546
ENSG00000232759,0.948022465,0.041479546
ENSG00000232766,0.041479546,0.704810885
ENSG00000232768,0.041479546,0.704810885
ENSG00000232788,2.959696209,0.041479546
ENSG00000232798,0.041479546,0.704810885
ENSG00000232801,0.564814766,0.041479546
ENSG00000232810,1.713393569,0.041479546
ENSG00000232823,0.041479546,3.770319097
ENSG00000232828,0.948022465,0.041479546
ENSG00000232838,2.467137833,0.041479546
ENSG00000232846,0.041479546,2.388052975
ENSG00000232858,1.500437039,0.041479546
ENSG00000232859,1.713393569,0.041479546
ENSG00000232860,0.564814766,0.041479546
ENSG00000232864,0.041479546,1.157492132
ENSG00000232869,0.564814766,0.041479546
ENSG00000232887,0.041479546,0.704810885
ENSG00000232888,1.713393569,0.041479546
ENSG00000232912,0.564814766,0.041479546
ENSG00000232915,0.564814766,0.041479546
ENSG00000232936,0.041479546,0.704810885
ENSG00000232938,0.948022465,0.041479546
ENSG00000232946,0.041479546,5.164841747
ENSG00000232952,0.948022465,0.041479546
ENSG00000232956,1.713393569,0.041479546
ENSG00000232993,0.041479546,2.933110579
ENSG00000233008,0.564814766,0.041479546
ENSG00000233013,2.210825039,0.041479546
ENSG00000233016,4.283947761,0.041479546
ENSG00000233021,0.041479546,2.544798606
ENSG00000233030,0.948022465,0.041479546
ENSG00000233038,1.898921006,0.041479546
ENSG00000233040,0.564814766,0.041479546
ENSG00000233087,3.190565518,0.041479546
ENSG00000233093,5.193040221,0.041479546
ENSG00000233096,0.564814766,0.041479546
ENSG00000233099,0.564814766,0.041479546
ENSG00000233103,0.041479546,1.779141081
ENSG00000233108,0.564814766,0.041479546
ENSG00000233111,0.564814766,0.041479546
ENSG00000233139,0.564814766,0.041479546
ENSG00000233147,1.500437039,0.041479546
ENSG00000233153,0.041479546,0.704810885
ENSG00000233167,0.041479546,1.501543852
ENSG00000233175,0.564814766,0.041479546
ENSG00000233184,0.564814766,0.041479546
ENSG00000233197,0.041479546,4.647294863
ENSG00000233208,1.25051005,0.041479546
ENSG00000233223,0.948022465,0.041479546
ENSG00000233225,1.25051005,0.041479546
ENSG00000233230,0.564814766,0.041479546
ENSG00000233254,0.564814766,0.041479546
ENSG00000233261,0.564814766,0.041479546
ENSG00000233266,0.564814766,1.501543852
ENSG00000233270,0.564814766,0.041479546
ENSG00000233276,9.348221046,1.501543852
ENSG00000233287,0.564814766,0.041479546
ENSG00000233318,0.041479546,3.04234942
ENSG00000233325,0.564814766,0.041479546
ENSG00000233336,0.041479546,1.501543852
ENSG00000233352,0.041479546,0.704810885
ENSG00000233355,1.713393569,1.157492132
ENSG00000233369,3.508407343,0.041479546
ENSG00000233377,0.041479546,1.501543852
ENSG00000233380,0.564814766,0.041479546
ENSG00000233382,1.25051005,0.041479546
ENSG00000233387,0.564814766,0.041479546
ENSG00000233392,0.948022465,0.041479546
ENSG00000233406,0.564814766,0.041479546
ENSG00000233409,0.564814766,0.041479546
ENSG00000233421,0.948022465,0.041479546
ENSG00000233426,0.041479546,7.114822209
ENSG00000233427,0.948022465,0.041479546
ENSG00000233429,3.508407343,0.041479546
ENSG00000233431,0.564814766,0.041479546
ENSG00000233435,0.564814766,0.041479546
ENSG00000233452,6.000748326,0.041479546
ENSG00000233461,2.063285685,0.041479546
ENSG00000233476,1.898921006,0.041479546
ENSG00000233493,1.25051005,0.041479546
ENSG00000233526,0.041479546,1.157492132
ENSG00000233527,4.441649138,0.041479546
ENSG00000233528,0.041479546,0.704810885
ENSG00000233551,0.041479546,1.157492132
ENSG00000233554,1.25051005,0.041479546
ENSG00000233558,0.564814766,0.041479546
ENSG00000233560,0.564814766,0.041479546
ENSG00000233562,0.041479546,1.157492132
ENSG00000233585,0.564814766,0.041479546
ENSG00000233593,0.948022465,0.041479546
ENSG00000233595,0.041479546,4.61228741
ENSG00000233597,0.948022465,0.041479546
ENSG00000233607,0.041479546,4.900420372
ENSG00000233613,0.041479546,1.157492132
ENSG00000233614,7.788511289,0.041479546
ENSG00000233616,0.041479546,2.011846248
ENSG00000233621,2.959696209,0.041479546
ENSG00000233623,0.564814766,0.041479546
ENSG00000233695,1.500437039,0.041479546
ENSG00000233702,0.948022465,0.041479546
ENSG00000233705,0.041479546,3.411611281
ENSG00000233708,0.041479546,2.212177794
ENSG00000233718,2.063285685,0.041479546
ENSG00000233720,0.041479546,1.501543852
ENSG00000233730,1.500437039,0.041479546
ENSG00000233757,0.564814766,0.041479546
ENSG00000233762,1.500437039,0.041479546
ENSG00000233764,0.041479546,6.227335328
ENSG00000233766,2.063285685,0.041479546
ENSG00000233822,7.496579576,0.041479546
ENSG00000233829,0.041479546,2.544798606
ENSG00000233830,0.564814766,0.041479546
ENSG00000233834,1.500437039,0.041479546
ENSG00000233836,4.349111069,0.041479546
ENSG00000233850,0.041479546,2.388052975
ENSG00000233859,0.041479546,0.704810885
ENSG00000233873,0.564814766,0.041479546
ENSG00000233895,3.190565518,0.041479546
ENSG00000233901,1.713393569,0.041479546
ENSG00000233912,0.041479546,0.704810885
ENSG00000233913,2.467137833,0.041479546
ENSG00000233915,0.564814766,0.041479546
ENSG00000233916,0.041479546,4.647294863
ENSG00000233927,6.07003306,0.041479546
ENSG00000233937,0.948022465,0.041479546
ENSG00000233952,0.564814766,0.041479546
ENSG00000233954,4.316897294,0.041479546
ENSG00000233955,0.041479546,5.752112904
ENSG00000233968,6.550517605,0.704810885
ENSG00000233971,0.564814766,0.041479546
ENSG00000233974,0.041479546,3.770319097
ENSG00000233978,0.041479546,0.704810885
ENSG00000233983,0.041479546,2.814917713
ENSG00000233993,0.564814766,0.041479546
ENSG00000233994,0.041479546,2.814917713
ENSG00000233998,0.564814766,0.041479546
ENSG00000234009,1.898921006,0.704810885
ENSG00000234022,0.564814766,0.041479546
ENSG00000234028,0.948022465,0.041479546
ENSG00000234031,0.948022465,0.041479546
ENSG00000234036,0.041479546,0.704810885
ENSG00000234043,0.041479546,2.212177794
ENSG00000234064,0.041479546,1.779141081
ENSG00000234067,0.041479546,5.652247648
ENSG00000234072,0.564814766,0.041479546
ENSG00000234076,0.564814766,0.041479546
ENSG00000234083,0.041479546,8.634928107
ENSG00000234093,0.564814766,0.041479546
ENSG00000234106,0.564814766,0.041479546
ENSG00000234111,0.041479546,0.704810885
ENSG00000234116,0.041479546,4.004341832
ENSG00000234118,2.063285685,0.041479546
ENSG00000234124,0.041479546,5.526267215
ENSG00000234127,4.441649138,0.041479546
ENSG00000234129,2.782312853,0.041479546
ENSG00000234145,2.782312853,0.041479546
ENSG00000234161,0.948022465,0.041479546
ENSG00000234166,0.041479546,0.704810885
ENSG00000234171,2.063285685,0.041479546
ENSG00000234176,1.25051005,0.041479546
ENSG00000234184,0.948022465,0.041479546
ENSG00000234202,0.041479546,1.157492132
ENSG00000234222,0.564814766,0.041479546
ENSG00000234231,1.898921006,0.704810885
ENSG00000234232,0.041479546,2.011846248
ENSG00000234239,0.041479546,0.704810885
ENSG00000234241,1.25051005,0.041479546
ENSG00000234262,0.041479546,0.704810885
ENSG00000234271,0.041479546,4.004341832
ENSG00000234273,0.041479546,0.704810885
ENSG00000234275,0.041479546,1.501543852
ENSG00000234284,0.948022465,0.041479546
ENSG00000234285,0.041479546,0.704810885
ENSG00000234287,1.713393569,0.041479546
ENSG00000234289,0.564814766,0.041479546
ENSG00000234290,1.713393569,0.041479546
ENSG00000234292,2.344666112,0.041479546
ENSG00000234297,0.948022465,0.041479546
ENSG00000234300,0.564814766,0.041479546
ENSG00000234318,0.041479546,2.933110579
ENSG00000234319,0.041479546,0.704810885
ENSG00000234322,1.25051005,0.041479546
ENSG00000234327,0.948022465,1.501543852
ENSG00000234329,0.564814766,0.041479546
ENSG00000234335,0.564814766,0.041479546
ENSG00000234337,2.467137833,0.041479546
ENSG00000234354,0.564814766,0.041479546
ENSG00000234371,0.041479546,1.157492132
ENSG00000234373,0.041479546,2.011846248
ENSG00000234383,1.500437039,0.041479546
ENSG00000234389,2.063285685,0.041479546
ENSG00000234390,0.041479546,3.705360201
ENSG00000234420,2.684709857,0.041479546
ENSG00000234432,0.948022465,0.041479546
ENSG00000234444,3.117638349,0.041479546
ENSG00000234449,2.063285685,0.041479546
ENSG00000234456,6.978849825,0.041479546
ENSG00000234459,0.041479546,0.704810885
ENSG00000234465,0.948022465,0.041479546
ENSG00000234488,0.564814766,0.041479546
ENSG00000234491,0.041479546,0.704810885
ENSG00000234492,1.500437039,0.041479546
ENSG00000234498,0.948022465,0.041479546
ENSG00000234506,0.564814766,0.041479546
ENSG00000234518,3.259982973,0.041479546
ENSG00000234534,1.500437039,0.041479546
ENSG00000234538,0.041479546,1.157492132
ENSG00000234542,0.041479546,0.704810885
ENSG00000234545,5.721987358,0.041479546
ENSG00000234558,0.564814766,0.041479546
ENSG00000234585,3.860966148,0.041479546
ENSG00000234587,0.041479546,0.704810885
ENSG00000234589,2.580021453,0.041479546
ENSG00000234595,0.041479546,3.327773936
ENSG00000234604,0.041479546,2.388052975
ENSG00000234608,1.713393569,0.041479546
ENSG00000234612,0.041479546,0.704810885
ENSG00000234616,3.389535734,0.041479546
ENSG00000234617,0.564814766,0.041479546
ENSG00000234630,0.041479546,0.704810885
ENSG00000234640,0.041479546,0.704810885
ENSG00000234645,1.500437039,0.041479546
ENSG00000234647,0.041479546,0.704810885
ENSG00000234663,0.564814766,0.041479546
ENSG00000234664,0.564814766,0.041479546
ENSG00000234676,0.564814766,0.041479546
ENSG00000234684,2.959696209,0.041479546
ENSG00000234694,0.564814766,0.041479546
ENSG00000234695,0.948022465,0.041479546
ENSG00000234709,0.948022465,1.779141081
ENSG00000234717,0.041479546,1.157492132
ENSG00000234737,0.041479546,0.704810885
ENSG00000234741,5.86252158,0.041479546
ENSG00000234742,0.564814766,0.041479546
ENSG00000234743,0.564814766,0.041479546
ENSG00000234745,10.19143437,0.041479546
ENSG00000234771,0.564814766,0.041479546
ENSG00000234773,0.948022465,0.041479546
ENSG00000234777,0.041479546,0.704810885
ENSG00000234782,1.25051005,0.041479546
ENSG00000234797,2.467137833,0.041479546
ENSG00000234801,1.25051005,0.041479546
ENSG00000234807,0.041479546,2.933110579
ENSG00000234810,1.25051005,0.041479546
ENSG00000234811,0.041479546,1.157492132
ENSG00000234814,0.948022465,0.041479546
ENSG00000234829,0.564814766,0.041479546
ENSG00000234841,0.564814766,0.041479546
ENSG00000234851,4.349111069,0.041479546
ENSG00000234857,0.948022465,0.041479546
ENSG00000234880,0.041479546,1.157492132
ENSG00000234882,0.948022465,0.041479546
ENSG00000234884,0.564814766,0.041479546
ENSG00000234895,0.041479546,6.762423386
ENSG00000234900,0.041479546,7.28007539
ENSG00000234911,1.25051005,0.041479546
ENSG00000234912,3.815575932,0.041479546
ENSG00000234929,0.041479546,1.157492132
ENSG00000234939,0.041479546,4.681472934
ENSG00000234940,0.041479546,3.327773936
ENSG00000234942,0.041479546,0.704810885
ENSG00000234950,0.041479546,1.501543852
ENSG00000234956,0.041479546,3.490843111
ENSG00000234964,0.564814766,0.041479546
ENSG00000234969,0.041479546,2.933110579
ENSG00000234975,4.215701366,0.041479546
ENSG00000234979,0.041479546,1.157492132
ENSG00000234985,0.564814766,0.041479546
ENSG00000234986,0.041479546,2.544798606
ENSG00000235011,0.041479546,3.411611281
ENSG00000235070,0.564814766,0.041479546
ENSG00000235078,1.500437039,0.041479546
ENSG00000235081,0.564814766,0.041479546
ENSG00000235088,0.041479546,1.501543852
ENSG00000235095,0.948022465,0.041479546
ENSG00000235097,0.041479546,1.779141081
ENSG00000235106,2.063285685,0.041479546
ENSG00000235109,0.948022465,0.041479546
ENSG00000235111,1.500437039,0.041479546
ENSG00000235119,0.041479546,2.212177794
ENSG00000235146,0.041479546,1.157492132
ENSG00000235162,8.638090598,0.041479546
ENSG00000235169,1.500437039,0.041479546
ENSG00000235172,0.564814766,0.041479546
ENSG00000235173,0.948022465,0.041479546
ENSG00000235175,0.564814766,0.041479546
ENSG00000235192,0.948022465,0.041479546
ENSG00000235194,1.898921006,0.041479546
ENSG00000235217,2.467137833,0.041479546
ENSG00000235225,0.564814766,0.041479546
ENSG00000235238,1.25051005,0.041479546
ENSG00000235245,1.500437039,0.041479546
ENSG00000235253,0.041479546,1.157492132
ENSG00000235254,0.041479546,2.212177794
ENSG00000235257,6.849705243,0.704810885
ENSG00000235272,0.564814766,0.041479546
ENSG00000235282,1.25051005,0.041479546
ENSG00000235288,3.190565518,0.041479546
ENSG00000235297,2.344666112,0.041479546
ENSG00000235312,0.041479546,4.57640932
ENSG00000235314,1.713393569,0.041479546
ENSG00000235318,0.041479546,1.157492132
ENSG00000235323,0.041479546,3.04234942
ENSG00000235325,0.041479546,3.327773936
ENSG00000235349,0.041479546,1.501543852
ENSG00000235363,0.948022465,0.041479546
ENSG00000235374,0.948022465,0.041479546
ENSG00000235408,3.190565518,0.041479546
ENSG00000235422,0.041479546,3.143895889
ENSG00000235423,2.959696209,0.041479546
ENSG00000235433,0.041479546,1.157492132
ENSG00000235437,1.713393569,0.041479546
ENSG00000235453,6.26836031,0.041479546
ENSG00000235463,0.041479546,2.011846248
ENSG00000235485,0.041479546,0.704810885
ENSG00000235486,0.564814766,0.041479546
ENSG00000235488,0.564814766,0.041479546
ENSG00000235489,0.948022465,0.041479546
ENSG00000235499,2.344666112,0.041479546
ENSG00000235505,1.500437039,0.041479546
ENSG00000235508,0.564814766,0.041479546
ENSG00000235513,2.344666112,0.041479546
ENSG00000235522,0.948022465,0.041479546
ENSG00000235527,0.948022465,0.041479546
ENSG00000235531,5.120241248,0.041479546
ENSG00000235546,0.564814766,0.041479546
ENSG00000235552,2.063285685,0.041479546
ENSG00000235554,2.344666112,0.041479546
ENSG00000235560,0.564814766,0.041479546
ENSG00000235568,6.208162937,0.041479546
ENSG00000235598,0.041479546,3.238762444
ENSG00000235609,3.768711125,0.041479546
ENSG00000235613,0.564814766,0.041479546
ENSG00000235618,0.564814766,0.704810885
ENSG00000235621,0.564814766,0.041479546
ENSG00000235649,0.564814766,0.041479546
ENSG00000235655,1.898921006,0.041479546
ENSG00000235660,0.041479546,0.704810885
ENSG00000235661,0.041479546,0.704810885
ENSG00000235663,0.041479546,1.501543852
ENSG00000235665,0.564814766,0.041479546
ENSG00000235677,0.564814766,0.041479546
ENSG00000235686,0.041479546,1.501543852
ENSG00000235689,0.041479546,1.779141081
ENSG00000235690,0.041479546,1.501543852
ENSG00000235703,2.063285685,0.041479546
ENSG00000235706,1.898921006,0.041479546
ENSG00000235716,0.041479546,2.814917713
ENSG00000235728,0.041479546,1.157492132
ENSG00000235748,0.041479546,1.501543852
ENSG00000235750,4.941626177,0.041479546
ENSG00000235763,0.041479546,0.704810885
ENSG00000235770,0.564814766,0.041479546
ENSG00000235775,0.041479546,4.340103662
ENSG00000235781,4.250228074,0.041479546
ENSG00000235786,0.041479546,2.544798606
ENSG00000235802,1.25051005,0.041479546
ENSG00000235811,0.041479546,0.704810885
ENSG00000235823,0.564814766,0.041479546
ENSG00000235824,0.041479546,2.544798606
ENSG00000235828,0.564814766,0.041479546
ENSG00000235834,0.564814766,0.041479546
ENSG00000235848,0.564814766,0.041479546
ENSG00000235852,0.948022465,0.041479546
ENSG00000235859,1.500437039,0.041479546
ENSG00000235863,1.898921006,0.041479546
ENSG00000235886,0.041479546,1.501543852
ENSG00000235902,0.041479546,0.704810885
ENSG00000235920,0.948022465,5.81504497
ENSG00000235927,3.768711125,0.041479546
ENSG00000235944,0.564814766,0.041479546
ENSG00000235945,0.041479546,0.704810885
ENSG00000235954,3.720272691,0.041479546
ENSG00000236008,0.948022465,0.041479546
ENSG00000236009,0.041479546,3.832478736
ENSG00000236017,0.564814766,0.041479546
ENSG00000236021,0.948022465,0.041479546
ENSG00000236030,0.564814766,0.041479546
ENSG00000236035,0.564814766,0.041479546
ENSG00000236047,0.041479546,1.157492132
ENSG00000236052,0.041479546,3.238762444
ENSG00000236058,0.564814766,0.041479546
ENSG00000236060,0.041479546,0.704810885
ENSG00000236076,0.564814766,1.157492132
ENSG00000236078,0.948022465,0.041479546
ENSG00000236088,0.948022465,0.041479546
ENSG00000236104,2.684709857,0.041479546
ENSG00000236118,0.041479546,1.157492132
ENSG00000236120,0.564814766,0.041479546
ENSG00000236144,0.948022465,0.041479546
ENSG00000236148,1.713393569,0.041479546
ENSG00000236155,0.041479546,1.157492132
ENSG00000236160,0.564814766,0.041479546
ENSG00000236166,0.948022465,0.041479546
ENSG00000236168,0.041479546,0.704810885
ENSG00000236171,0.564814766,0.041479546
ENSG00000236194,0.564814766,0.041479546
ENSG00000236202,0.041479546,0.704810885
ENSG00000236212,0.041479546,1.779141081
ENSG00000236213,0.041479546,3.63733799
ENSG00000236229,0.564814766,0.041479546
ENSG00000236232,0.041479546,0.704810885
ENSG00000236264,0.564814766,0.041479546
ENSG00000236266,0.041479546,0.704810885
ENSG00000236269,0.564814766,0.041479546
ENSG00000236279,3.860966148,0.041479546
ENSG00000236283,0.564814766,0.041479546
ENSG00000236285,1.713393569,0.041479546
ENSG00000236287,3.564361186,0.041479546
ENSG00000236300,0.041479546,2.686170825
ENSG00000236304,9.409651188,0.041479546
ENSG00000236308,0.041479546,1.501543852
ENSG00000236312,0.564814766,0.041479546
ENSG00000236313,0.041479546,0.704810885
ENSG00000236316,0.564814766,0.041479546
ENSG00000236318,0.564814766,0.041479546
ENSG00000236320,6.657290861,0.041479546
ENSG00000236330,0.564814766,0.041479546
ENSG00000236333,2.063285685,0.041479546
ENSG00000236345,0.564814766,0.041479546
ENSG00000236375,0.564814766,0.041479546
ENSG00000236388,0.041479546,0.704810885
ENSG00000236389,0.041479546,2.388052975
ENSG00000236397,1.898921006,0.041479546
ENSG00000236411,2.467137833,0.041479546
ENSG00000236423,1.500437039,0.041479546
ENSG00000236431,0.041479546,4.296662856
ENSG00000236437,0.041479546,5.783922056
ENSG00000236438,1.25051005,0.041479546
ENSG00000236439,1.898921006,0.041479546
ENSG00000236444,0.041479546,3.04234942
ENSG00000236451,0.041479546,5.302975271
ENSG00000236453,0.564814766,0.041479546
ENSG00000236456,0.948022465,0.041479546
ENSG00000236471,0.041479546,6.654717679
ENSG00000236480,0.948022465,4.929152766
ENSG00000236493,1.25051005,0.041479546
ENSG00000236496,1.25051005,0.041479546
ENSG00000236497,0.041479546,0.704810885
ENSG00000236508,0.564814766,0.041479546
ENSG00000236512,0.041479546,1.779141081
ENSG00000236525,0.948022465,0.041479546
ENSG00000236528,0.564814766,0.041479546
ENSG00000236534,1.713393569,0.041479546
ENSG00000236535,0.564814766,0.041479546
ENSG00000236536,0.041479546,2.933110579
ENSG00000236548,0.948022465,0.041479546
ENSG00000236552,4.441649138,0.041479546
ENSG00000236564,0.564814766,0.041479546
ENSG00000236565,0.948022465,1.779141081
ENSG00000236567,1.713393569,0.041479546
ENSG00000236591,0.041479546,2.933110579
ENSG00000236592,0.041479546,1.157492132
ENSG00000236597,0.041479546,0.704810885
ENSG00000236608,0.041479546,1.157492132
ENSG00000236618,1.25051005,0.041479546
ENSG00000236643,0.041479546,1.157492132
ENSG00000236653,2.210825039,0.041479546
ENSG00000236656,0.041479546,0.704810885
ENSG00000236664,0.041479546,3.143895889
ENSG00000236671,1.713393569,0.041479546
ENSG00000236682,1.898921006,0.041479546
ENSG00000236713,0.041479546,0.704810885
ENSG00000236722,0.041479546,0.704810885
ENSG00000236731,0.041479546,5.581611084
ENSG00000236740,0.041479546,0.704810885
ENSG00000236762,1.25051005,0.041479546
ENSG00000236768,0.564814766,0.041479546
ENSG00000236778,1.898921006,0.041479546
ENSG00000236790,2.210825039,0.041479546
ENSG00000236810,0.564814766,0.041479546
ENSG00000236814,0.948022465,0.041479546
ENSG00000236816,0.948022465,0.041479546
ENSG00000236824,3.860966148,0.041479546
ENSG00000236830,1.25051005,0.041479546
ENSG00000236857,1.500437039,0.041479546
ENSG00000236859,2.684709857,0.041479546
ENSG00000236876,1.898921006,0.041479546
ENSG00000236888,0.564814766,0.041479546
ENSG00000236901,2.873729037,0.041479546
ENSG00000236936,1.713393569,0.704810885
ENSG00000236958,0.041479546,0.704810885
ENSG00000236966,0.041479546,0.704810885
ENSG00000236968,0.948022465,0.041479546
ENSG00000236972,0.041479546,1.501543852
ENSG00000236977,0.948022465,0.041479546
ENSG00000236991,0.041479546,1.157492132
ENSG00000236992,1.25051005,0.041479546
ENSG00000236998,0.041479546,1.501543852
ENSG00000237001,1.25051005,0.041479546
ENSG00000237036,0.948022465,0.041479546
ENSG00000237037,0.564814766,0.041479546
