EnsembleID,P3256PE,P3013PE,P3302PE,P3078PE
ENSG00000033122,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000033170,5.47870341,7.779984472,4.800462183,8.253713448
ENSG00000033178,4.753005636,4.081130851,2.418015942,3.825969194
ENSG00000033327,6.24487544,6.0228375,5.90787848,5.702343015
ENSG00000033627,5.161011067,5.736214293,5.559836752,4.713514853
ENSG00000033800,6.558688739,7.28228133,5.744327642,6.463252328
ENSG00000033867,5.649623002,5.095529644,5.100197867,5.749286904
ENSG00000034053,4.61830537,4.132754571,4.186989936,1.944494569
ENSG00000034152,7.472444501,8.19254147,6.624255411,6.97865559
ENSG00000034510,8.871715895,7.792075877,7.134195129,9.468012784
ENSG00000034533,2.17969193,1.088752109,2.418015942,1.088752109
ENSG00000034677,6.013959552,5.894130707,4.800462183,5.702343015
ENSG00000034693,2.951486868,3.584080617,2.418015942,3.639194549
ENSG00000034713,8.241198645,9.68446005,6.422581909,8.791136765
ENSG00000035115,3.451586945,2.199544088,3.906575275,2.866569266
ENSG00000035141,4.18200527,2.687771322,2.418015942,3.172394178
ENSG00000035403,9.268342497,12.52363306,10.56446486,10.82617423
ENSG00000035499,2.616596106,3.427531898,1.088752109,2.866569266
ENSG00000035664,4.361419025,3.427531898,3.558177786,3.639194549
ENSG00000035681,4.952842214,3.155363047,3.906575275,3.639194549
ENSG00000035687,4.836290223,4.132754571,2.418015942,4.139638344
ENSG00000035720,4.18200527,1.748513077,3.097915969,4.139638344
ENSG00000035862,4.753005636,3.427531898,5.457916698,3.639194549
ENSG00000035928,5.626411093,6.56404987,5.90787848,6.623020162
ENSG00000036054,5.342895679,6.373350104,4.421669871,4.972834917
ENSG00000036257,6.031736904,5.967046914,5.828419435,5.441549909
ENSG00000036448,5.398762,1.748513077,2.418015942,3.825969194
ENSG00000036549,5.626411093,5.967046914,4.421669871,4.891466204
ENSG00000036565,1.088752109,1.991583045,1.088752109,1.088752109
ENSG00000037042,2.17969193,2.940428732,2.418015942,1.088752109
ENSG00000037241,4.244322104,3.853906719,1.088752109,5.702343015
ENSG00000037280,3.223098796,1.456022994,3.097915969,1.088752109
ENSG00000037474,5.452545385,4.366337122,4.958100236,5.049858379
ENSG00000037637,4.304058266,4.027591115,3.558177786,2.866569266
ENSG00000037749,3.093675361,1.991583045,3.097915969,1.088752109
ENSG00000037757,3.97706794,1.456022994,3.558177786,2.866569266
ENSG00000037897,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000038002,2.414620149,1.748513077,3.097915969,1.944494569
ENSG00000038210,3.093675361,1.456022994,3.097915969,2.866569266
ENSG00000038219,8.13418193,6.426028536,8.10648766,7.214395703
ENSG00000038274,6.915375823,7.354723978,4.958100236,7.110353927
ENSG00000038358,4.520968441,2.687771322,5.100197867,3.991311731
ENSG00000038382,5.626411093,5.04253149,6.250362408,5.19256837
ENSG00000038427,7.945442821,4.322548514,8.636167553,5.122977247
ENSG00000038532,5.161011067,5.481331895,5.348245381,5.702343015
ENSG00000038945,3.553553716,1.088752109,1.088752109,1.944494569
ENSG00000039068,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000039123,5.802421275,5.63243993,4.623462389,5.551585518
ENSG00000039319,4.61830537,2.381270101,4.623462389,3.639194549
ENSG00000039523,5.672467354,4.529299665,5.983188686,5.122977247
ENSG00000039537,1.088752109,1.088752109,1.088752109,2.477977306
ENSG00000039560,3.223098796,1.991583045,1.088752109,3.172394178
ENSG00000039600,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000039650,5.094903553,2.819623921,5.100197867,3.172394178
ENSG00000039987,1.088752109,2.381270101,2.418015942,1.088752109
ENSG00000040199,3.901732235,3.427531898,4.421669871,2.866569266
ENSG00000040275,3.901732235,5.171546088,2.418015942,2.866569266
ENSG00000040341,6.846735274,8.882594318,4.800462183,7.926147653
ENSG00000040487,1.549975946,2.687771322,2.418015942,2.477977306
ENSG00000040531,3.093675361,4.840017459,1.088752109,2.866569266
ENSG00000040608,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000040633,4.876196301,4.529299665,5.457916698,4.713514853
ENSG00000040731,1.088752109,1.748513077,1.088752109,1.088752109
ENSG00000040933,6.36192923,3.791032436,6.576417978,4.397140402
ENSG00000041353,8.28261988,11.22592561,7.560251196,9.347332609
ENSG00000041357,5.504395588,4.870747381,2.418015942,5.383216001
ENSG00000041515,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000041802,4.664617003,3.427531898,4.186989936,3.172394178
ENSG00000041880,3.451586945,2.381270101,1.088752109,2.866569266
ENSG00000041988,2.414620149,1.748513077,3.097915969,1.944494569
ENSG00000042062,2.616596106,4.450118142,1.088752109,3.825969194
ENSG00000042088,3.451586945,1.991583045,4.186989936,3.172394178
ENSG00000042286,1.898922375,1.088752109,3.097915969,1.088752109
ENSG00000042317,2.616596106,3.155363047,2.418015942,1.944494569
ENSG00000042429,4.11687468,4.132754571,3.558177786,2.866569266
ENSG00000042445,3.093675361,1.456022994,3.558177786,2.477977306
ENSG00000042493,4.915028193,2.819623921,3.097915969,3.639194549
ENSG00000042753,3.738121214,6.516258108,3.906575275,5.551585518
ENSG00000042832,2.951486868,1.991583045,2.418015942,1.944494569
ENSG00000042980,3.822244802,1.456022994,3.558177786,2.866569266
ENSG00000043093,7.378317015,8.632113986,5.229546028,7.110353927
ENSG00000043143,6.134032585,4.182594687,6.47570423,4.891466204
ENSG00000043355,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000043462,7.802609211,8.011340393,7.348725281,7.884698482
ENSG00000043514,2.414620149,2.819623921,3.097915969,2.866569266
ENSG00000043591,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000044090,3.738121214,1.991583045,4.800462183,2.477977306
ENSG00000044115,5.602819606,6.93505819,5.559836752,5.702343015
ENSG00000044446,3.97706794,3.914154919,4.623462389,3.991311731
ENSG00000044459,7.086731681,8.996700898,2.418015942,8.195577612
ENSG00000044574,5.284778563,3.853906719,5.100197867,4.891466204
ENSG00000046604,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000046647,3.341861528,1.748513077,3.097915969,3.172394178
ENSG00000046651,6.319139246,7.019760411,5.348245381,6.97865559
ENSG00000046889,2.17969193,1.088752109,2.418015942,1.944494569
ENSG00000047056,4.876196301,6.009090811,4.800462183,5.497616523
ENSG00000047188,5.47870341,5.863900057,4.623462389,5.19256837
ENSG00000047230,3.451586945,4.900836373,1.088752109,4.615568118
ENSG00000047249,3.341861528,3.791032436,3.558177786,3.825969194
ENSG00000047315,5.649623002,5.095529644,5.348245381,4.713514853
ENSG00000047346,5.781559021,6.54512272,5.229546028,5.19256837
ENSG00000047365,6.417077161,2.940428732,6.310082538,3.639194549
ENSG00000047410,7.883156039,6.226642082,7.290615753,6.938708572
ENSG00000047578,4.520968441,3.155363047,3.558177786,3.172394178
ENSG00000047579,4.709488119,3.50792863,3.097915969,4.891466204
ENSG00000047597,6.3759151,8.865530886,4.421669871,7.092260076
ENSG00000047617,4.876196301,6.773694636,2.418015942,5.794751299
ENSG00000047621,3.093675361,3.50792863,2.418015942,3.991311731
ENSG00000047634,2.616596106,2.819623921,1.088752109,1.088752109
ENSG00000047644,5.843261986,6.845071117,5.90787848,5.749286904
ENSG00000047648,4.952842214,8.593485265,6.715419478,5.963507008
ENSG00000047662,1.088752109,1.456022994,2.418015942,1.088752109
ENSG00000047849,6.083791226,4.490252064,6.054761888,5.19256837
ENSG00000047932,4.361419025,2.940428732,3.906575275,2.866569266
ENSG00000048028,4.244322104,2.381270101,4.800462183,3.424592397
ENSG00000048052,6.508787074,8.195579048,4.421669871,7.036575762
ENSG00000048140,2.951486868,1.991583045,3.906575275,1.088752109
ENSG00000048162,2.616596106,1.748513077,2.418015942,3.639194549
ENSG00000048342,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000048392,4.915028193,3.427531898,3.558177786,4.139638344
ENSG00000048405,5.602819606,5.121316068,5.559836752,4.891466204
ENSG00000048462,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000048471,6.100733496,5.719428692,6.188063022,5.049858379
ENSG00000048544,2.793736963,3.584080617,2.418015942,2.866569266
ENSG00000048649,7.620762473,8.752506988,6.122951491,8.32517413
ENSG00000048707,6.558688739,5.558863393,7.230067075,5.653820094
ENSG00000048740,7.459367909,8.522687026,6.995571177,8.024842031
ENSG00000048828,6.546374206,7.439162688,6.526939772,6.855334805
ENSG00000048991,6.34780645,7.428874191,5.744327642,7.197568145
ENSG00000049089,3.093675361,1.088752109,1.088752109,2.866569266
ENSG00000049130,2.951486868,5.04253149,1.088752109,4.891466204
ENSG00000049167,2.616596106,2.687771322,3.558177786,1.088752109
ENSG00000049192,4.709488119,6.813783359,2.418015942,5.702343015
ENSG00000049239,4.709488119,1.088752109,5.983188686,2.866569266
ENSG00000049245,7.426148281,8.574942842,3.558177786,8.904353707
ENSG00000049246,4.469721099,2.687771322,1.088752109,3.825969194
ENSG00000049247,2.616596106,1.088752109,1.088752109,1.944494569
ENSG00000049249,1.088752109,1.088752109,2.418015942,1.088752109
ENSG00000049323,6.953180852,10.25549951,8.265779925,8.317406622
ENSG00000049449,3.451586945,1.088752109,3.097915969,1.088752109
ENSG00000049541,3.553553716,3.25190465,2.418015942,2.866569266
ENSG00000049618,7.086731681,7.259239134,7.53544541,5.963507008
ENSG00000049656,4.18200527,4.182594687,4.800462183,3.424592397
ENSG00000049759,3.223098796,3.25190465,2.418015942,2.477977306
ENSG00000049768,2.17969193,1.088752109,2.418015942,1.088752109
ENSG00000049769,3.451586945,2.940428732,2.418015942,2.477977306
ENSG00000049860,4.469721099,3.791032436,3.097915969,4.397140402
ENSG00000049883,3.341861528,2.199544088,1.088752109,1.088752109
ENSG00000050030,1.088752109,1.088752109,3.097915969,1.088752109
ENSG00000050130,4.11687468,6.829512054,3.558177786,4.510484132
ENSG00000050165,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000050327,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000050344,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000050393,8.04508648,10.01534451,6.310082538,9.553155243
ENSG00000050405,3.553553716,3.584080617,3.097915969,3.639194549
ENSG00000050426,4.11687468,3.584080617,4.623462389,3.424592397
ENSG00000050438,3.341861528,1.456022994,1.088752109,2.866569266
ENSG00000050628,1.549975946,5.04253149,1.088752109,1.944494569
ENSG00000050730,2.616596106,2.199544088,1.088752109,2.866569266
ENSG00000050748,5.161011067,6.384040794,3.906575275,5.881595221
ENSG00000050767,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000050820,1.549975946,1.748513077,1.088752109,2.477977306
ENSG00000051009,2.951486868,1.456022994,4.421669871,3.172394178
ENSG00000051108,4.570457651,2.381270101,4.186989936,4.713514853
ENSG00000051128,1.898922375,1.456022994,3.097915969,1.088752109
ENSG00000051180,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000051341,3.553553716,5.196020147,1.088752109,5.049858379
ENSG00000051382,6.521425239,8.614064533,6.526939772,7.295709518
ENSG00000051523,6.999085237,4.490252064,6.367428514,6.855334805
ENSG00000051596,2.793736963,1.456022994,1.088752109,3.639194549
ENSG00000051620,5.452545385,3.50792863,5.983188686,5.794751299
ENSG00000051825,5.9592741,6.89076615,5.90787848,5.653820094
ENSG00000052126,4.664617003,6.698602204,3.558177786,6.041016903
ENSG00000052723,4.664617003,2.687771322,3.906575275,3.825969194
ENSG00000052749,4.795248832,2.819623921,4.421669871,3.639194549
ENSG00000052795,3.648786975,2.381270101,3.558177786,1.944494569
ENSG00000052802,1.898922375,1.748513077,1.088752109,1.088752109
ENSG00000052841,5.802421275,4.081130851,6.188063022,4.139638344
ENSG00000053108,1.549975946,4.230770341,1.088752109,1.088752109
ENSG00000053254,6.595013942,6.446572875,6.188063022,5.923132374
ENSG00000053328,1.088752109,1.456022994,1.088752109,1.088752109
ENSG00000053371,2.616596106,5.289964508,3.097915969,4.274126854
ENSG00000053372,3.738121214,1.748513077,1.088752109,2.477977306
ENSG00000053438,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000053501,3.341861528,1.991583045,1.088752109,3.424592397
ENSG00000053524,4.18200527,5.596120655,1.088752109,4.891466204
ENSG00000053747,1.549975946,1.456022994,1.088752109,1.088752109
ENSG00000053770,4.836290223,4.776521361,3.558177786,4.713514853
ENSG00000053900,4.876196301,3.342389135,3.097915969,3.639194549
ENSG00000053918,3.223098796,1.456022994,4.421669871,2.477977306
ENSG00000054116,4.18200527,3.427531898,3.558177786,3.825969194
ENSG00000054118,7.232210816,6.261846011,6.715419478,7.145874754
ENSG00000054148,3.451586945,2.381270101,3.097915969,4.713514853
ENSG00000054219,3.223098796,1.088752109,3.558177786,1.088752109
ENSG00000054267,7.749883776,7.896566724,6.801163665,8.071767645
ENSG00000054277,2.793736963,1.991583045,3.906575275,2.477977306
ENSG00000054282,6.182583026,7.193907171,4.421669871,6.958820339
ENSG00000054356,1.898922375,4.808618707,2.418015942,3.172394178
ENSG00000054392,2.616596106,1.088752109,1.088752109,1.088752109
ENSG00000054523,5.781559021,6.202686315,6.054761888,5.322423668
ENSG00000054598,1.088752109,1.991583045,1.088752109,1.944494569
ENSG00000054611,5.626411093,6.063308707,5.559836752,6.251311143
ENSG00000054654,8.758838538,4.987511928,8.670749337,6.21832254
ENSG00000054690,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000054793,4.795248832,7.657559146,5.100197867,5.963507008
ENSG00000054965,5.025620765,3.791032436,4.800462183,4.139638344
ENSG00000054967,5.371099241,2.687771322,5.348245381,2.866569266
ENSG00000054983,3.822244802,2.381270101,4.421669871,1.944494569
ENSG00000055044,5.882978309,6.128335649,4.800462183,6.315108151
ENSG00000055070,5.882978309,6.829512054,5.90787848,5.603608205
ENSG00000055118,1.549975946,1.456022994,2.418015942,1.944494569
ENSG00000055130,5.398762,5.243756868,4.421669871,4.397140402
ENSG00000055147,5.224221646,3.914154919,4.186989936,4.397140402
ENSG00000055163,7.37135266,5.267045676,7.510205638,6.766845718
ENSG00000055208,6.774665091,8.660971098,6.624255411,6.345978993
ENSG00000055211,3.553553716,4.450118142,3.906575275,3.639194549
ENSG00000055332,6.066647629,5.39939598,6.250362408,5.551585518
ENSG00000055483,5.626411093,2.687771322,5.457916698,3.825969194
ENSG00000055609,9.112095733,10.244542,8.86245292,9.215628487
ENSG00000055732,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000055813,1.898922375,1.456022994,1.088752109,1.088752109
ENSG00000055917,6.774665091,7.675075802,6.526939772,6.720478938
ENSG00000055950,3.738121214,2.542644991,2.418015942,3.825969194
ENSG00000055955,1.549975946,1.088752109,2.418015942,1.088752109
ENSG00000056050,3.822244802,2.542644991,2.418015942,3.991311731
ENSG00000056097,6.508787074,7.3816458,6.122951491,6.405806943
ENSG00000056277,3.093675361,2.542644991,3.097915969,2.477977306
ENSG00000056558,6.083791226,1.991583045,6.054761888,1.944494569
ENSG00000056586,6.508787074,8.618598111,6.422581909,6.491139423
ENSG00000056736,1.088752109,1.456022994,1.088752109,1.944494569
ENSG00000056972,2.951486868,1.991583045,3.906575275,1.088752109
ENSG00000056998,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000057019,2.17969193,4.322548514,1.088752109,2.866569266
ENSG00000057252,4.795248832,4.230770341,5.229546028,4.139638344
ENSG00000057294,3.341861528,4.743693627,3.097915969,3.172394178
ENSG00000057468,1.898922375,1.748513077,1.088752109,1.088752109
ENSG00000057608,8.190661874,8.000959986,5.90787848,8.161274105
ENSG00000057657,5.060678016,2.542644991,5.655029262,3.424592397
ENSG00000057663,5.192962519,4.490252064,3.558177786,3.991311731
ENSG00000057704,4.244322104,2.381270101,3.558177786,1.944494569
ENSG00000057757,6.443880233,5.312524935,3.097915969,4.615568118
ENSG00000057935,3.822244802,3.853906719,3.558177786,4.139638344
ENSG00000058056,3.223098796,2.819623921,2.418015942,3.424592397
ENSG00000058063,6.083791226,6.883250113,5.983188686,4.8052325
ENSG00000058091,5.843261986,7.223970751,4.421669871,6.251311143
ENSG00000058262,4.361419025,4.776521361,6.122951491,4.397140402
ENSG00000058272,7.843444676,8.725440673,7.431723586,7.986170646
ENSG00000058335,1.088752109,1.088752109,1.088752109,1.944494569
ENSG00000058453,5.554446774,2.542644991,3.906575275,3.639194549
ENSG00000058600,4.989690367,3.427531898,4.800462183,4.510484132
ENSG00000058668,6.214065413,2.381270101,6.624255411,3.825969194
ENSG00000058673,6.403486548,7.692382327,6.367428514,5.749286904
ENSG00000058729,4.048664173,1.748513077,2.418015942,2.477977306
ENSG00000058799,3.553553716,3.427531898,2.418015942,3.639194549
ENSG00000058804,3.341861528,3.971987637,3.906575275,3.424592397
ENSG00000058866,4.469721099,7.39227542,5.744327642,6.114573985
ENSG00000059122,4.795248832,1.748513077,4.800462183,2.477977306
ENSG00000059145,4.570457651,3.853906719,3.558177786,3.639194549
ENSG00000059377,6.049297861,7.657559146,5.90787848,5.653820094
ENSG00000059378,4.469721099,2.687771322,5.655029262,1.088752109
ENSG00000059573,3.223098796,1.456022994,3.097915969,3.424592397
ENSG00000059588,4.753005636,3.25190465,4.421669871,2.477977306
ENSG00000059691,2.793736963,1.748513077,3.558177786,1.088752109
ENSG00000059728,7.523596887,7.88155608,6.715419478,6.97865559
ENSG00000059758,6.289890839,7.621874582,5.348245381,7.607370056
ENSG00000059769,1.549975946,1.991583045,3.097915969,1.088752109
ENSG00000059804,6.990020465,8.961444792,7.53544541,7.445758325
ENSG00000059915,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000060069,5.128335926,4.450118142,5.348245381,4.8052325
ENSG00000060138,8.417199902,8.882594318,6.920921528,7.581660915
ENSG00000060140,1.549975946,1.088752109,1.088752109,1.088752109
ENSG00000060237,8.884001449,8.627622749,7.946342058,8.15256925
