EnsembleID,P3240SPE,P3072PE,P3330PE,P3113SPE
ENSG00000006740,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000006744,2.866484304,3.595062759,3.264245782,4.058522444
ENSG00000006756,2.571337666,2.873298476,2.297582008,1.83876202
ENSG00000006757,1.698259332,4.432835737,2.297582008,2.196479516
ENSG00000006831,6.360654525,1.362028924,4.82654835,4.504732895
ENSG00000006837,2.199859906,1.362028924,1.362028924,1.83876202
ENSG00000007038,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000007047,4.594461968,4.959398801,4.415312308,4.504732895
ENSG00000007062,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000007080,3.219825396,5.647880738,4.82654835,4.143143891
ENSG00000007129,1.698259332,1.362028924,1.362028924,2.196479516
ENSG00000007168,6.687760433,5.164662069,5.047308503,5.315181463
ENSG00000007174,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000007202,3.879094307,4.720008595,4.82654835,5.351202356
ENSG00000007237,2.994124522,5.164662069,4.702055223,5.550264651
ENSG00000007255,1.698259332,2.873298476,1.362028924,2.196479516
ENSG00000007264,1.970750446,4.432835737,3.579413189,4.298810372
ENSG00000007312,1.970750446,3.595062759,3.264245782,3.65948132
ENSG00000007314,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000007341,7.18578265,3.595062759,6.481678846,5.640361601
ENSG00000007350,1.970750446,1.362028924,2.860406165,1.362028924
ENSG00000007372,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000007376,1.362028924,1.362028924,2.297582008,2.196479516
ENSG00000007392,4.917918584,4.073925384,4.941146883,5.315181463
ENSG00000007402,1.970750446,2.873298476,1.362028924,1.362028924
ENSG00000007516,1.362028924,4.432835737,2.297582008,2.926623954
ENSG00000007520,3.219825396,4.432835737,4.247284286,4.942715889
ENSG00000007541,2.726445499,1.362028924,1.362028924,2.196479516
ENSG00000007545,2.994124522,3.595062759,3.579413189,3.968626535
ENSG00000007866,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000007923,4.005671065,4.432835737,4.56579602,4.058522444
ENSG00000007933,1.698259332,2.873298476,1.362028924,1.362028924
ENSG00000007944,4.377499418,3.595062759,1.362028924,3.265500105
ENSG00000007968,2.39752232,5.50407225,4.247284286,4.058522444
ENSG00000008018,5.618232031,4.073925384,5.146190752,5.034190322
ENSG00000008083,8.707846108,6.112019471,6.188766132,6.89883763
ENSG00000008086,3.943770414,3.595062759,3.264245782,2.196479516
ENSG00000008128,2.866484304,2.873298476,2.860406165,4.439304308
ENSG00000008130,4.553601491,6.538413452,6.042400591,6.632278877
ENSG00000008226,1.362028924,1.362028924,2.860406165,2.721750054
ENSG00000008256,2.571337666,1.362028924,2.297582008,1.83876202
ENSG00000008277,4.122032662,4.073925384,1.362028924,3.65948132
ENSG00000008282,4.17687333,4.432835737,3.579413189,3.105989111
ENSG00000008283,1.698259332,2.873298476,2.860406165,3.105989111
ENSG00000008294,6.129967777,5.50407225,5.238728167,6.021868618
ENSG00000008300,1.362028924,1.362028924,1.362028924,2.926623954
ENSG00000008311,2.199859906,1.362028924,1.362028924,2.196479516
ENSG00000008324,1.698259332,2.873298476,4.057074522,3.77005544
ENSG00000008382,3.740334732,3.595062759,4.247284286,4.567322475
ENSG00000008394,1.970750446,2.873298476,1.362028924,2.196479516
ENSG00000008405,3.320682329,1.362028924,2.297582008,2.196479516
ENSG00000008438,1.362028924,1.362028924,1.362028924,2.482889605
ENSG00000008441,3.111384157,5.647880738,4.057074522,5.518937053
ENSG00000008513,5.750664604,4.720008595,4.247284286,5.580926414
ENSG00000008516,4.634196984,5.344325482,4.057074522,6.444964332
ENSG00000008517,3.414946844,6.112019471,5.407699349,5.610950057
ENSG00000008710,2.726445499,2.873298476,3.264245782,4.298810372
ENSG00000008735,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000008838,3.503428133,4.720008595,4.702055223,4.627309213
ENSG00000008853,2.994124522,4.720008595,4.415312308,4.223075661
ENSG00000008869,5.472402658,5.344325482,4.702055223,5.610950057
ENSG00000008952,8.537574885,8.857955525,8.161990079,8.120856596
ENSG00000008988,7.780051374,9.66399751,8.390957934,8.86291782
ENSG00000009307,9.716189572,8.369806781,8.889016117,9.033343954
ENSG00000009335,5.494159831,2.873298476,4.941146883,5.420653389
ENSG00000009413,4.949760282,4.959398801,4.415312308,4.989177979
ENSG00000009694,1.698259332,1.362028924,1.362028924,3.265500105
ENSG00000009765,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000009780,3.503428133,4.432835737,3.264245782,3.105989111
ENSG00000009790,4.980914352,7.851141081,6.591038013,7.889352944
ENSG00000009830,1.362028924,1.362028924,1.362028924,2.721750054
ENSG00000009844,5.871956035,4.959398801,4.057074522,4.504732895
ENSG00000009950,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000009954,6.83994271,6.678998746,6.51906058,6.632278877
ENSG00000010017,8.760412432,4.432835737,7.70740558,7.299954551
ENSG00000010030,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000010072,2.199859906,1.362028924,3.264245782,2.482889605
ENSG00000010165,1.698259332,2.873298476,3.264245782,3.265500105
ENSG00000010219,2.571337666,4.073925384,3.264245782,2.926623954
ENSG00000010244,7.40261562,5.344325482,6.321640672,6.170395203
ENSG00000010256,3.219825396,6.297947081,5.485300064,4.627309213
ENSG00000010270,4.67286688,2.873298476,2.297582008,3.872754685
ENSG00000010278,9.111309552,4.720008595,8.173758049,8.22644701
ENSG00000010292,3.943770414,5.164662069,5.146190752,5.161368507
ENSG00000010295,2.994124522,4.959398801,3.264245782,3.968626535
ENSG00000010318,6.715809269,1.362028924,4.057074522,5.201386247
ENSG00000010319,1.698259332,1.362028924,2.297582008,1.362028924
ENSG00000010322,3.943770414,1.362028924,4.702055223,4.942715889
ENSG00000010327,3.740334732,4.720008595,4.415312308,4.989177979
ENSG00000010361,1.970750446,1.362028924,1.362028924,2.482889605
ENSG00000010404,6.865207965,6.112019471,5.695817466,5.805251825
ENSG00000010438,1.362028924,1.362028924,3.579413189,1.362028924
ENSG00000010539,2.571337666,2.873298476,1.362028924,3.968626535
ENSG00000010610,2.39752232,2.873298476,4.247284286,5.856277504
ENSG00000010626,1.362028924,4.959398801,1.362028924,2.482889605
ENSG00000010671,8.858030122,6.610417862,6.987564134,6.541659506
ENSG00000010704,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000010803,5.38193638,5.164662069,5.407699349,4.567322475
ENSG00000010810,8.305023567,7.360239428,7.298270307,6.981601486
ENSG00000010818,5.515593754,5.164662069,5.146190752,6.044046042
ENSG00000011007,4.885358217,4.720008595,4.56579602,4.894707549
ENSG00000011009,2.726445499,4.073925384,3.264245782,4.298810372
ENSG00000011021,1.698259332,1.362028924,3.264245782,3.105989111
ENSG00000011028,1.362028924,1.362028924,2.297582008,3.265500105
ENSG00000011083,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000011105,6.687760433,3.595062759,4.702055223,4.845046488
ENSG00000011114,5.38193638,4.432835737,5.485300064,4.989177979
ENSG00000011132,2.199859906,3.595062759,2.297582008,2.482889605
ENSG00000011143,3.740334732,1.362028924,2.297582008,2.721750054
ENSG00000011198,5.855240615,2.873298476,3.837922805,3.872754685
ENSG00000011243,4.67286688,6.807092751,5.146190752,5.580926414
ENSG00000011258,9.009233798,4.959398801,6.481678846,6.51014243
ENSG00000011260,5.070532633,4.432835737,5.485300064,5.034190322
ENSG00000011275,7.081852146,6.744466933,6.692688444,6.477921427
ENSG00000011295,3.219825396,1.362028924,4.057074522,3.77005544
ENSG00000011304,6.668753595,5.344325482,6.234431004,5.420653389
ENSG00000011347,1.362028924,1.362028924,2.860406165,1.362028924
ENSG00000011376,1.970750446,4.432835737,2.860406165,2.721750054
ENSG00000011405,5.936945825,2.873298476,4.702055223,5.669185506
ENSG00000011422,3.111384157,4.959398801,2.297582008,4.740281679
ENSG00000011426,5.127327585,1.362028924,2.297582008,3.539723606
ENSG00000011451,2.571337666,1.362028924,3.837922805,3.265500105
ENSG00000011454,8.057178869,4.720008595,6.905252164,6.51014243
ENSG00000011478,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000011485,3.665606462,4.073925384,3.837922805,4.504732895
ENSG00000011523,4.67286688,1.362028924,3.264245782,4.894707549
ENSG00000011566,5.904816852,1.362028924,5.238728167,4.740281679
ENSG00000011590,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000011600,5.494159831,7.4014146,6.756682583,6.525987032
ENSG00000011638,5.31015784,3.595062759,4.247284286,2.482889605
ENSG00000011677,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000012048,6.697170767,4.432835737,6.042400591,5.278238128
ENSG00000012061,3.414946844,3.595062759,4.247284286,3.409117527
ENSG00000012124,2.866484304,5.344325482,4.415312308,4.740281679
ENSG00000012171,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000012174,1.970750446,1.362028924,2.860406165,2.926623954
ENSG00000012211,1.362028924,1.362028924,2.297582008,2.482889605
ENSG00000012223,2.866484304,1.362028924,1.362028924,3.968626535
ENSG00000012232,2.866484304,2.873298476,2.860406165,4.058522444
ENSG00000012504,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000012660,5.618232031,5.647880738,5.558938933,5.454164097
ENSG00000012779,3.414946844,5.898535294,5.047308503,5.805251825
ENSG00000012822,7.486416067,5.898535294,6.141608476,6.428199088
ENSG00000012963,3.740334732,2.873298476,2.297582008,3.77005544
ENSG00000012983,8.242125072,4.432835737,6.234431004,5.97646405
ENSG00000013016,8.917610778,6.462625675,6.481678846,6.632278877
ENSG00000013275,4.511549935,5.344325482,3.837922805,4.627309213
ENSG00000013288,2.39752232,2.873298476,3.264245782,4.845046488
ENSG00000013293,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000013306,3.320682329,6.538413452,5.146190752,5.90555997
ENSG00000013364,4.511549935,6.610417862,5.407699349,6.798044249
ENSG00000013374,5.855240615,5.50407225,4.702055223,5.779045871
ENSG00000013375,2.726445499,1.362028924,2.297582008,3.105989111
ENSG00000013441,7.832232494,6.112019471,6.659594425,7.102765349
ENSG00000013503,2.726445499,2.873298476,2.297582008,2.482889605
ENSG00000013523,1.698259332,3.595062759,2.297582008,2.926623954
ENSG00000013561,6.336770316,4.720008595,4.415312308,5.386345752
ENSG00000013563,3.320682329,1.362028924,3.837922805,4.370766879
ENSG00000013573,1.970750446,4.432835737,2.297582008,3.77005544
ENSG00000013583,3.586794977,4.959398801,3.264245782,5.034190322
ENSG00000013588,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000013619,2.199859906,1.362028924,2.297582008,1.83876202
ENSG00000013725,2.39752232,1.362028924,1.362028924,4.058522444
ENSG00000013810,8.643589881,6.610417862,5.558938933,6.689676481
ENSG00000014123,3.811382128,5.50407225,4.702055223,4.740281679
ENSG00000014138,2.726445499,1.362028924,3.837922805,3.872754685
ENSG00000014164,2.571337666,1.362028924,3.264245782,3.265500105
ENSG00000014216,7.861822057,6.009222601,7.16312093,6.632278877
ENSG00000014257,1.698259332,1.362028924,2.297582008,3.265500105
ENSG00000014641,2.726445499,4.073925384,3.579413189,4.058522444
ENSG00000014824,6.044076398,4.432835737,4.702055223,4.942715889
ENSG00000014914,1.698259332,1.362028924,1.362028924,2.482889605
ENSG00000014919,2.39752232,3.595062759,2.860406165,2.482889605
ENSG00000015133,6.890038365,7.626470007,5.759675983,7.397920492
ENSG00000015153,6.275270397,3.595062759,4.057074522,4.627309213
ENSG00000015171,6.485385535,4.959398801,4.702055223,5.518937053
ENSG00000015285,4.885358217,6.678998746,6.278694706,6.602700387
ENSG00000015475,4.747229525,5.898535294,4.702055223,4.740281679
ENSG00000015479,6.211031644,4.720008595,5.325686124,5.420653389
ENSG00000015532,4.511549935,1.362028924,2.860406165,3.872754685
ENSG00000015676,3.320682329,5.344325482,4.56579602,5.034190322
ENSG00000016864,4.17687333,2.873298476,2.860406165,3.968626535
ENSG00000017260,7.861822057,1.362028924,6.042400591,6.087403621
ENSG00000017427,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000017483,3.320682329,2.873298476,4.247284286,4.058522444
ENSG00000017797,7.074649827,7.033503759,6.591038013,6.632278877
ENSG00000018189,3.111384157,3.595062759,2.860406165,2.926623954
ENSG00000018280,4.280671036,4.073925384,5.558938933,7.092161436
ENSG00000018408,2.726445499,4.720008595,5.047308503,3.105989111
ENSG00000018510,5.04127409,3.595062759,5.558938933,4.684900974
ENSG00000018610,4.17687333,2.873298476,3.264245782,3.265500105
ENSG00000018625,1.362028924,1.362028924,3.264245782,1.362028924
ENSG00000018699,7.151964269,2.873298476,5.87949169,5.278238128
ENSG00000018869,2.39752232,3.595062759,2.297582008,1.83876202
ENSG00000019102,2.39752232,1.362028924,1.362028924,1.362028924
ENSG00000019144,1.970750446,2.873298476,2.860406165,2.482889605
ENSG00000019169,2.199859906,3.595062759,2.297582008,2.721750054
ENSG00000019485,1.362028924,1.362028924,2.860406165,3.105989111
ENSG00000019549,1.362028924,1.362028924,2.860406165,2.196479516
ENSG00000019582,7.919240508,9.278380234,9.018648432,8.54686769
ENSG00000019991,1.970750446,1.362028924,2.297582008,1.83876202
ENSG00000019995,5.154908039,4.959398801,5.047308503,5.669185506
ENSG00000020129,1.698259332,3.595062759,1.362028924,2.482889605
ENSG00000020256,2.199859906,1.362028924,3.579413189,1.83876202
ENSG00000020426,5.154908039,3.595062759,3.264245782,4.567322475
ENSG00000020577,3.414946844,3.595062759,3.579413189,3.409117527
ENSG00000020633,2.866484304,2.873298476,5.485300064,4.793614843
ENSG00000020922,6.549133168,4.720008595,6.234431004,5.580926414
ENSG00000021300,1.698259332,1.362028924,3.264245782,1.83876202
ENSG00000021355,9.378792241,5.898535294,7.723508019,7.397920492
ENSG00000021488,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000021574,7.038088811,2.873298476,6.092857127,5.201386247
ENSG00000021645,1.362028924,1.362028924,1.362028924,2.482889605
ENSG00000021762,1.698259332,1.362028924,3.837922805,4.223075661
ENSG00000021776,5.999133751,5.50407225,5.146190752,5.386345752
ENSG00000022267,8.082533794,2.873298476,6.443302689,6.525987032
ENSG00000022277,6.384149755,5.50407225,6.234431004,6.065887705
ENSG00000022556,1.698259332,1.362028924,3.579413189,1.83876202
ENSG00000022567,7.762229657,5.778644789,6.847647,7.081479006
ENSG00000022840,7.3498947,7.4014146,6.960645262,7.473404003
ENSG00000022976,1.698259332,2.873298476,1.362028924,2.926623954
ENSG00000023041,2.726445499,2.873298476,1.362028924,3.539723606
ENSG00000023171,1.362028924,3.595062759,1.362028924,3.105989111
ENSG00000023191,5.127327585,5.344325482,4.82654835,5.240323861
ENSG00000023228,6.058751452,5.344325482,5.485300064,5.610950057
ENSG00000023287,5.35840478,5.50407225,4.415312308,5.240323861
ENSG00000023318,6.171069,4.073925384,4.941146883,4.989177979
ENSG00000023330,3.740334732,2.873298476,4.702055223,4.298810372
ENSG00000023445,4.122032662,6.009222601,5.047308503,5.610950057
ENSG00000023516,5.070532633,3.595062759,4.415312308,4.894707549
ENSG00000023572,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000023608,5.38193638,3.595062759,3.837922805,3.872754685
ENSG00000023697,8.053520085,5.164662069,5.87949169,5.881129163
ENSG00000023734,7.92325569,5.778644789,7.361375904,7.415039214
ENSG00000023839,1.698259332,1.362028924,1.362028924,1.83876202
ENSG00000023892,4.634196984,6.538413452,5.146190752,6.836671655
ENSG00000023902,9.319094861,7.44144715,7.84623961,7.489654977
ENSG00000023909,6.770322143,1.362028924,4.82654835,4.845046488
ENSG00000024048,7.361778082,5.778644789,6.555498128,7.102765349
ENSG00000024422,4.511549935,3.595062759,4.56579602,3.968626535
ENSG00000024526,3.111384157,1.362028924,1.362028924,1.362028924
ENSG00000024862,6.559489202,6.610417862,4.247284286,5.278238128
ENSG00000025039,3.219825396,1.362028924,4.247284286,3.409117527
ENSG00000025156,1.970750446,1.362028924,1.362028924,2.721750054
ENSG00000025293,6.485385535,4.720008595,4.941146883,5.90555997
ENSG00000025423,1.362028924,3.595062759,1.362028924,1.83876202
ENSG00000025434,1.362028924,1.362028924,2.297582008,2.482889605
ENSG00000025708,5.427878505,6.462625675,5.558938933,5.881129163
ENSG00000025770,1.362028924,1.362028924,1.362028924,2.926623954
ENSG00000025772,1.970750446,3.595062759,3.264245782,1.362028924
ENSG00000025796,7.523917187,6.207976388,6.51906058,6.044046042
ENSG00000025800,4.67286688,4.432835737,5.325686124,5.161368507
ENSG00000026025,7.251130252,8.668561513,7.999571985,8.22644701
ENSG00000026036,1.362028924,1.362028924,2.297582008,1.83876202
ENSG00000026103,2.39752232,1.362028924,2.297582008,3.265500105
ENSG00000026297,4.594461968,5.898535294,4.941146883,6.461536987
ENSG00000026508,5.557529301,6.924735214,6.51906058,7.32733901
ENSG00000026559,1.362028924,1.362028924,3.837922805,2.482889605
ENSG00000026652,2.39752232,3.595062759,1.362028924,2.482889605
ENSG00000026751,1.362028924,4.073925384,2.860406165,3.409117527
ENSG00000026950,5.657326448,4.073925384,4.057074522,5.580926414
ENSG00000027001,2.994124522,2.873298476,2.860406165,3.265500105
ENSG00000027075,3.320682329,4.959398801,3.579413189,5.999344948
ENSG00000027697,7.030664094,4.959398801,4.56579602,5.351202356
ENSG00000027847,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000027869,2.199859906,1.362028924,3.837922805,2.721750054
ENSG00000028116,6.805552348,5.50407225,5.047308503,5.240323861
ENSG00000028137,4.122032662,5.50407225,5.87949169,6.428199088
ENSG00000028203,5.803899947,3.595062759,4.82654835,4.845046488
ENSG00000028277,3.586794977,6.207976388,6.481678846,6.494121879
ENSG00000028310,5.181971105,5.344325482,5.238728167,4.793614843
ENSG00000028528,6.992956298,6.207976388,6.188766132,6.305048066
ENSG00000028839,7.660069069,4.432835737,5.407699349,5.351202356
ENSG00000029153,6.029250534,1.362028924,5.629000918,5.240323861
ENSG00000029363,5.732473826,6.112019471,6.555498128,6.129496095
ENSG00000029364,3.586794977,4.073925384,2.860406165,3.409117527
ENSG00000029534,8.406033525,5.344325482,6.817958268,6.494121879
ENSG00000029639,2.199859906,1.362028924,2.297582008,2.926623954
ENSG00000029725,7.074649827,6.382634789,7.16312093,6.946710982
ENSG00000029993,3.740334732,4.073925384,2.860406165,3.265500105
ENSG00000030066,5.04127409,5.50407225,5.047308503,4.793614843
ENSG00000030110,2.726445499,2.873298476,1.362028924,2.482889605
ENSG00000030419,2.199859906,2.873298476,2.297582008,3.409117527
ENSG00000030582,3.740334732,5.164662069,5.325686124,5.752355076
ENSG00000031003,10.01035702,6.610417862,9.094899842,8.297401034
ENSG00000031081,2.994124522,4.432835737,3.837922805,3.872754685
ENSG00000031691,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000031698,5.154908039,6.807092751,6.141608476,5.97646405
ENSG00000031823,4.67286688,5.164662069,4.941146883,4.793614843
ENSG00000032219,5.968374841,5.344325482,5.759675983,6.248871243
ENSG00000032389,1.970750446,1.362028924,2.860406165,3.539723606
ENSG00000032444,3.219825396,1.362028924,4.415312308,4.942715889
ENSG00000032742,6.237071382,1.362028924,4.941146883,4.058522444
ENSG00000033011,2.199859906,1.362028924,1.362028924,1.83876202
ENSG00000033030,4.122032662,1.362028924,3.264245782,3.968626535
ENSG00000033050,2.866484304,5.164662069,2.297582008,3.77005544
ENSG00000033100,2.199859906,1.362028924,3.837922805,3.539723606
ENSG00000033122,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000033170,7.68865613,4.073925384,7.624081849,7.102765349
ENSG00000033178,4.511549935,4.432835737,4.415312308,3.872754685
ENSG00000033327,5.070532633,5.164662069,4.702055223,6.021868618
ENSG00000033627,5.695389368,4.959398801,5.325686124,5.805251825
ENSG00000033800,7.762229657,5.647880738,6.481678846,6.394072554
ENSG00000033867,5.515593754,4.073925384,4.247284286,5.034190322
ENSG00000034053,4.005671065,2.873298476,3.264245782,4.298810372
ENSG00000034152,8.350460794,6.807092751,7.298270307,7.371855412
ENSG00000034510,7.970585954,9.512502242,9.241883532,8.54686769
ENSG00000034533,1.362028924,2.873298476,1.362028924,2.926623954
ENSG00000034677,5.999133751,5.898535294,5.759675983,5.97646405
ENSG00000034693,4.377499418,1.362028924,1.362028924,2.926623954
ENSG00000034713,9.712714062,6.924735214,8.329160954,8.515465432
ENSG00000035115,2.199859906,1.362028924,2.860406165,3.77005544
ENSG00000035141,2.199859906,1.362028924,3.579413189,3.872754685
ENSG00000035403,12.32144116,7.90939221,10.79635725,10.25683868
ENSG00000035499,3.320682329,1.362028924,3.579413189,2.482889605
ENSG00000035664,2.866484304,1.362028924,3.579413189,4.143143891
ENSG00000035681,3.740334732,3.595062759,4.057074522,4.058522444
ENSG00000035687,4.67286688,5.164662069,3.264245782,4.223075661
ENSG00000035720,2.571337666,5.344325482,2.860406165,2.482889605
ENSG00000035862,3.665606462,4.073925384,4.247284286,4.567322475
ENSG00000035928,6.678288315,5.50407225,6.321640672,5.999344948
ENSG00000036054,6.197833378,4.959398801,4.415312308,5.034190322
ENSG00000036257,6.058751452,5.50407225,5.485300064,5.580926414
ENSG00000036448,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000036549,6.224110262,3.595062759,3.264245782,4.740281679
ENSG00000036672,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000036828,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000037042,2.199859906,1.362028924,2.297582008,1.362028924
ENSG00000037241,3.740334732,6.538413452,5.047308503,3.65948132
ENSG00000037280,1.698259332,1.362028924,1.362028924,2.721750054
ENSG00000037474,5.070532633,5.164662069,5.238728167,5.161368507
ENSG00000037637,3.879094307,3.595062759,2.860406165,4.439304308
ENSG00000037749,2.726445499,1.362028924,1.362028924,2.926623954
ENSG00000037757,1.970750446,1.362028924,1.362028924,2.196479516
ENSG00000037897,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000038002,1.970750446,2.873298476,1.362028924,3.539723606
ENSG00000038210,2.199859906,4.073925384,2.297582008,1.362028924
ENSG00000038219,6.197833378,7.317854486,6.042400591,7.889352944
ENSG00000038274,7.40261562,6.980144287,6.756682583,6.602700387
ENSG00000038358,3.219825396,2.873298476,4.247284286,3.968626535
ENSG00000038382,5.070532633,4.959398801,5.558938933,5.386345752
ENSG00000038427,5.618232031,6.867112773,6.933214553,8.802405734
ENSG00000038532,5.536713892,5.344325482,4.415312308,5.454164097
ENSG00000038945,2.199859906,2.873298476,1.362028924,1.362028924
ENSG00000039068,1.362028924,1.362028924,1.362028924,2.196479516
ENSG00000039123,5.786372194,4.959398801,5.325686124,5.386345752
ENSG00000039319,2.866484304,1.362028924,2.860406165,4.298810372
ENSG00000039523,4.17687333,5.778644789,5.047308503,5.454164097
ENSG00000039537,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000039560,2.866484304,4.073925384,4.247284286,3.65948132
ENSG00000039650,2.866484304,5.50407225,4.057074522,3.872754685
ENSG00000039987,1.970750446,1.362028924,2.297582008,1.83876202
ENSG00000040199,3.219825396,3.595062759,4.56579602,3.105989111
ENSG00000040275,4.423580818,4.720008595,4.702055223,3.539723606
ENSG00000040341,8.843272263,5.898535294,8.185430805,7.11329189
ENSG00000040487,1.698259332,1.362028924,3.264245782,1.362028924
ENSG00000040531,5.515593754,1.362028924,2.860406165,3.265500105
ENSG00000040633,4.17687333,5.164662069,3.837922805,5.034190322
ENSG00000040731,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000040933,3.320682329,4.432835737,4.057074522,5.752355076
ENSG00000041353,11.25943078,6.207976388,8.657188593,8.539080972
ENSG00000041357,5.04127409,4.959398801,5.820827315,5.640361601
ENSG00000041802,3.111384157,4.720008595,4.057074522,3.539723606
ENSG00000041880,1.362028924,1.362028924,2.297582008,3.105989111
ENSG00000041988,1.698259332,2.873298476,1.362028924,2.721750054
ENSG00000042062,4.747229525,4.432835737,3.579413189,3.539723606
ENSG00000042088,2.726445499,3.595062759,2.860406165,2.926623954
ENSG00000042286,1.362028924,2.873298476,1.362028924,1.83876202
ENSG00000042317,2.571337666,1.362028924,3.264245782,2.926623954
ENSG00000042429,3.811382128,2.873298476,4.415312308,3.968626535
ENSG00000042445,1.362028924,2.873298476,1.362028924,2.482889605
ENSG00000042493,2.726445499,4.720008595,5.407699349,4.439304308
ENSG00000042753,6.143798698,3.595062759,4.702055223,5.240323861
ENSG00000042781,1.362028924,2.873298476,1.362028924,1.362028924
ENSG00000042832,1.698259332,1.362028924,3.264245782,1.83876202
ENSG00000042980,1.698259332,5.344325482,1.362028924,2.482889605
ENSG00000043093,8.326405807,6.867112773,7.16312093,7.299954551
ENSG00000043143,3.943770414,4.720008595,5.485300064,5.420653389
ENSG00000043355,1.362028924,1.362028924,1.362028924,1.83876202
ENSG00000043462,8.344484544,6.924735214,7.657990983,7.49771233
ENSG00000043514,2.571337666,1.362028924,1.362028924,3.105989111
ENSG00000043591,1.698259332,1.362028924,1.362028924,1.362028924
ENSG00000044090,2.199859906,1.362028924,2.297582008,2.721750054
ENSG00000044115,6.559489202,4.073925384,5.695817466,5.856277504
ENSG00000044446,4.065024699,1.362028924,3.579413189,4.845046488
ENSG00000044459,9.420578574,5.647880738,7.381812252,7.233960548
ENSG00000044574,4.32989742,4.959398801,3.579413189,5.120209001
ENSG00000046647,2.726445499,1.362028924,1.362028924,1.362028924
ENSG00000046651,7.539695413,4.959398801,5.629000918,6.044046042
ENSG00000046889,2.39752232,4.432835737,3.837922805,1.83876202
ENSG00000047056,5.920970776,4.073925384,5.820827315,5.953214408
ENSG00000047188,5.618232031,4.959398801,4.941146883,4.942715889
ENSG00000047230,5.285415505,1.362028924,4.057074522,3.968626535
ENSG00000047249,4.280671036,4.073925384,3.579413189,3.409117527
ENSG00000047315,5.070532633,4.720008595,5.047308503,5.201386247
ENSG00000047346,6.157498282,4.073925384,4.56579602,4.845046488
ENSG00000047365,3.503428133,2.873298476,4.415312308,4.989177979
ENSG00000047410,6.538702257,6.610417862,6.278694706,7.092161436
ENSG00000047578,3.503428133,2.873298476,3.264245782,3.968626535
ENSG00000047579,3.503428133,3.595062759,3.837922805,4.298810372
ENSG00000047597,8.862219073,5.647880738,7.232277613,6.958435156
ENSG00000047617,6.129967777,4.073925384,4.56579602,5.201386247
ENSG00000047621,2.726445499,1.362028924,2.297582008,3.539723606
ENSG00000047634,2.39752232,1.362028924,2.860406165,2.721750054
ENSG00000047644,5.821217303,5.50407225,5.407699349,6.229648788
ENSG00000047648,8.261284218,3.595062759,6.363345096,5.580926414
ENSG00000047849,4.32989742,4.720008595,6.188766132,5.278238128
ENSG00000047932,2.199859906,4.073925384,3.264245782,3.265500105
ENSG00000048028,2.199859906,2.873298476,4.56579602,3.968626535
ENSG00000048052,8.00887525,4.720008595,7.889699424,6.477921427
ENSG00000048140,2.199859906,2.873298476,2.860406165,3.409117527
ENSG00000048162,2.726445499,1.362028924,3.579413189,3.105989111
ENSG00000048342,1.362028924,1.362028924,2.297582008,1.362028924
ENSG00000048392,3.586794977,4.432835737,4.247284286,3.539723606
ENSG00000048405,4.71052727,5.344325482,4.702055223,4.989177979
ENSG00000048471,5.598280238,4.432835737,5.407699349,5.420653389
ENSG00000048544,3.811382128,1.362028924,3.837922805,3.105989111
ENSG00000048649,9.059351091,6.538413452,8.038708668,7.505724932
ENSG00000048707,5.750664604,5.778644789,4.941146883,6.190418022
ENSG00000048740,9.226270897,5.778644789,7.786178535,7.513693279
ENSG00000048828,7.218826414,6.207976388,6.234431004,6.675539741
ENSG00000048991,7.442328943,4.432835737,6.625723403,6.150090576
ENSG00000049089,1.698259332,3.595062759,2.297582008,2.196479516
