EnsembleID,P3180PE,P3262PE,P3127PE,P3282PE,P3314SPE,P3228SPE,P3150SPE,P3183PE,P3077PE,P3233SPE
ENSG00000188211,2.277063411,2.896877456,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000188215,2.643627685,3.27552481,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000188219,2.130777648,2.382052177,2.799787412,1.574066796,1.574066796,4.208837981,1.574066796,3.008476976,2.329210893,3.453646688
ENSG00000188227,2.471956584,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000188229,8.513419504,7.122400456,8.576078697,7.736165434,7.548704824,7.972763536,7.23367136,7.411748814,7.492803977,7.603349483
ENSG00000188234,2.409872207,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188242,2.471956584,1.574066796,1.574066796,3.286775746,4.483683049,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000188243,4.693682144,7.376410972,6.437666826,5.448523715,5.384341868,7.503001001,4.275709168,6.304203881,6.372335427,6.737397506
ENSG00000188263,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188266,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,4.208837981,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188277,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188282,2.588642865,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188283,2.696593603,1.574066796,2.799787412,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,3.189200783,1.574066796
ENSG00000188290,1.879110376,2.896877456,3.452770467,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,3.017408437,1.574066796
ENSG00000188295,1.879110376,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000188305,2.531479112,3.823155467,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,3.017408437,3.453646688
ENSG00000188306,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000188312,3.449257411,3.27552481,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,3.017408437,1.574066796
ENSG00000188313,3.567720188,5.275864083,4.749165676,3.286775746,5.003183857,4.714215374,1.574066796,3.008476976,5.388432957,5.878413741
ENSG00000188315,3.215198272,3.575169918,3.900652216,5.448523715,1.574066796,1.574066796,1.574066796,1.574066796,2.822358931,1.574066796
ENSG00000188321,3.062151057,1.574066796,3.900652216,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.329210893,1.574066796
ENSG00000188322,2.531479112,3.27552481,1.574066796,4.047987249,5.384341868,4.714215374,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000188342,4.183241567,4.219158426,3.900652216,1.574066796,1.574066796,1.574066796,1.574066796,4.539549294,4.984028216,3.453646688
ENSG00000188343,2.844736705,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000188352,6.045971918,4.784831887,4.517727852,4.047987249,5.003183857,3.424219297,4.275709168,5.061591591,5.352727773,5.421902862
ENSG00000188372,1.683073334,1.574066796,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188375,1.683073334,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,3.008476976,2.329210893,3.453646688
ENSG00000188385,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188389,2.205773863,1.574066796,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000188404,6.69295336,6.083267466,4.948557782,4.543681726,4.483683049,6.185737685,4.275709168,5.60302913,5.616317459,5.668140141
ENSG00000188419,4.164563523,3.575169918,3.900652216,4.543681726,1.574066796,1.574066796,1.574066796,3.71335061,3.607965735,1.574066796
ENSG00000188428,5.695366697,5.275864083,5.123708744,1.574066796,4.483683049,4.714215374,4.275709168,4.824055498,5.490534204,1.574066796
ENSG00000188451,1.574066796,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188459,1.784419047,1.574066796,1.574066796,4.543681726,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,3.453646688
ENSG00000188460,2.051668069,2.382052177,3.900652216,4.047987249,5.003183857,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188467,1.574066796,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188483,2.205773863,3.27552481,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.822358931,1.574066796
ENSG00000188486,2.471956584,2.382052177,4.24193384,1.574066796,3.663934896,3.424219297,4.275709168,1.574066796,3.48141923,4.242947895
ENSG00000188493,2.051668069,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188511,3.140703201,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.71335061,2.329210893,4.242947895
ENSG00000188517,2.205773863,1.574066796,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188522,2.205773863,2.382052177,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188525,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188529,6.534687965,6.219334831,5.775966507,4.543681726,5.003183857,1.574066796,4.275709168,6.478366882,7.055472641,4.750235845
ENSG00000188536,6.009804644,10.14443972,9.182245794,10.64089039,9.622959103,10.79087887,10.36011963,11.5649107,8.734248163,10.1189361
ENSG00000188542,3.677189534,3.823155467,3.452770467,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,3.189200783,1.574066796
ENSG00000188549,6.9973478,3.575169918,5.877271324,5.656794908,4.483683049,3.424219297,6.0989882,4.824055498,3.724301768,5.124809365
ENSG00000188554,7.099213998,6.343667821,6.624104228,6.398482602,6.146934673,6.697980354,6.408328177,5.26549101,6.458845737,6.50369062
ENSG00000188559,5.33510213,4.784831887,3.900652216,5.656794908,4.483683049,4.208837981,5.160332126,3.71335061,4.55189651,5.668140141
ENSG00000188566,3.567720188,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188580,2.130777648,1.574066796,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000188582,1.683073334,2.382052177,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000188596,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188603,2.797026138,1.574066796,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188610,1.784419047,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188611,1.784419047,1.574066796,1.574066796,4.047987249,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,3.453646688
ENSG00000188612,7.977766543,8.022603817,6.624104228,6.398482602,6.495970723,6.023170102,6.879232792,7.91440963,7.814883264,5.878413741
ENSG00000188613,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188636,2.471956584,3.27552481,2.799787412,5.205029659,1.574066796,1.574066796,1.574066796,3.71335061,2.596754359,3.453646688
ENSG00000188641,8.127528946,6.725243151,7.11373933,6.613582466,6.495970723,5.629982372,6.0989882,6.839344749,7.795066422,6.737397506
ENSG00000188643,1.784419047,2.896877456,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000188647,4.324550736,4.219158426,1.574066796,1.574066796,3.663934896,3.424219297,1.574066796,4.184802157,4.487502273,5.668140141
ENSG00000188659,1.967967594,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188672,2.344995501,1.574066796,1.574066796,1.574066796,1.574066796,4.208837981,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000188677,8.642195699,5.823387586,9.70742984,8.026180672,8.29142693,6.898904184,6.662909067,7.454075389,7.010352252,8.18093007
ENSG00000188681,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.017408437,1.574066796
ENSG00000188687,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188690,3.539003883,3.823155467,2.799787412,4.047987249,3.663934896,1.574066796,1.574066796,4.539549294,3.017408437,3.453646688
ENSG00000188706,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,4.208837981,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000188707,2.588642865,2.896877456,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188725,2.844736705,3.823155467,1.574066796,3.286775746,4.483683049,1.574066796,1.574066796,1.574066796,3.932125688,1.574066796
ENSG00000188730,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000188732,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188735,3.567720188,1.574066796,4.517727852,1.574066796,1.574066796,1.574066796,1.574066796,3.71335061,3.48141923,1.574066796
ENSG00000188738,2.588642865,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188739,2.643627685,2.896877456,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000188747,2.051668069,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188761,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188765,4.341279522,5.984859201,5.877271324,7.539838198,7.390936676,5.83992976,7.067309535,6.633751435,5.585884748,6.938470579
ENSG00000188766,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000188778,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,1.574066796,1.574066796
ENSG00000188779,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188785,3.251051278,2.382052177,1.574066796,4.047987249,1.574066796,1.574066796,1.574066796,1.574066796,2.596754359,1.574066796
ENSG00000188786,3.82723779,4.897318536,3.452770467,4.047987249,4.483683049,1.574066796,5.704689849,3.008476976,4.113747026,1.574066796
ENSG00000188800,1.683073334,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188807,2.277063411,1.574066796,2.799787412,1.574066796,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188811,3.703306518,2.382052177,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,3.453646688
ENSG00000188818,2.130777648,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188820,3.754163514,5.275864083,3.900652216,3.286775746,3.663934896,5.087751037,1.574066796,5.995801617,5.074486769,1.574066796
ENSG00000188822,3.140703201,2.382052177,3.452770467,3.286775746,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188825,2.277063411,2.896877456,3.452770467,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188827,6.381367599,4.897318536,5.279879018,5.838757611,5.384341868,5.83992976,4.275709168,4.184802157,5.029966358,5.421902862
ENSG00000188828,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188846,7.205823355,9.661668254,8.772961048,8.630540994,8.645966208,9.702195064,8.5062137,9.348509345,9.25307353,8.887866409
ENSG00000188848,2.74768364,2.382052177,1.574066796,1.574066796,1.574066796,3.424219297,1.574066796,3.008476976,3.831952693,1.574066796
ENSG00000188856,1.574066796,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188868,2.277063411,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,2.000492674,1.574066796
ENSG00000188873,1.574066796,1.574066796,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000188878,2.588642865,1.574066796,2.799787412,1.574066796,3.663934896,3.424219297,1.574066796,1.574066796,3.017408437,3.453646688
ENSG00000188895,6.49785821,5.823387586,5.279879018,6.000319068,5.9346101,5.83992976,4.275709168,5.60302913,5.388432957,5.421902862
ENSG00000188897,3.353555515,4.897318536,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,5.444109091,1.574066796,1.574066796
ENSG00000188906,6.009804644,6.303402424,4.948557782,6.510037639,1.574066796,5.384192606,5.160332126,5.26549101,5.759537263,6.224665391
ENSG00000188916,1.967967594,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188917,3.941360104,3.575169918,2.799787412,1.574066796,1.574066796,1.574066796,5.160332126,3.008476976,4.61353892,1.574066796
ENSG00000188921,8.255494806,6.564175828,7.743035417,6.966371439,7.757077092,5.83992976,5.160332126,5.60302913,7.300050896,7.413856556
ENSG00000188938,3.850795888,4.897318536,4.24193384,5.205029659,3.663934896,5.087751037,1.574066796,4.539549294,4.487502273,1.574066796
ENSG00000188976,4.483701952,4.219158426,3.452770467,3.286775746,5.384341868,3.424219297,1.574066796,4.184802157,4.984028216,1.574066796
ENSG00000188981,1.967967594,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188986,4.406319832,4.034701779,4.749165676,5.448523715,5.384341868,5.384192606,5.704689849,5.061591591,4.836725756,5.124809365
ENSG00000188994,6.649957829,6.597860023,6.223509974,4.911924638,5.68555368,4.208837981,5.704689849,4.824055498,6.09823112,4.750235845
ENSG00000188996,1.879110376,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000188997,1.784419047,3.27552481,2.799787412,3.286775746,1.574066796,3.424219297,1.574066796,1.574066796,3.189200783,1.574066796
ENSG00000189001,1.574066796,1.574066796,1.574066796,3.286775746,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000189002,1.683073334,1.574066796,1.574066796,1.574066796,4.483683049,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796
ENSG00000189007,4.406319832,1.574066796,2.799787412,3.286775746,4.483683049,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000189042,2.89091984,2.382052177,3.900652216,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.017408437,1.574066796
ENSG00000189043,6.389433198,6.694436211,6.502526775,5.205029659,5.003183857,5.384192606,5.160332126,6.478366882,5.914515449,5.421902862
ENSG00000189045,3.80328861,3.27552481,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,3.008476976,3.932125688,1.574066796
ENSG00000189046,1.784419047,3.575169918,3.452770467,4.543681726,1.574066796,3.424219297,6.0989882,4.184802157,3.017408437,3.453646688
ENSG00000189050,3.215198272,1.574066796,1.574066796,1.574066796,3.663934896,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000189056,1.683073334,1.574066796,1.574066796,3.286775746,1.574066796,3.424219297,1.574066796,1.574066796,1.574066796,3.453646688
ENSG00000189057,2.130777648,1.574066796,2.799787412,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.000492674,1.574066796
ENSG00000189058,1.784419047,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,1.574066796,2.329210893,1.574066796
ENSG00000189060,7.916292803,6.13006374,7.71594022,7.430652371,5.9346101,5.83992976,6.408328177,6.304203881,6.299186577,6.224665391
ENSG00000189067,4.944196604,7.075350841,6.437666826,7.430652371,6.331982488,7.232343295,6.408328177,6.208545687,6.840295218,6.625271266
ENSG00000189068,2.051668069,3.27552481,2.799787412,1.574066796,1.574066796,1.574066796,5.160332126,1.574066796,1.574066796,1.574066796
ENSG00000189077,2.844736705,1.574066796,1.574066796,1.574066796,4.483683049,1.574066796,1.574066796,4.184802157,3.017408437,1.574066796
ENSG00000189079,6.805735687,5.823387586,6.736227754,6.277573318,3.663934896,5.087751037,5.704689849,5.26549101,5.646121452,6.625271266
ENSG00000189091,5.213166557,6.083267466,5.549141713,5.838757611,5.68555368,6.023170102,1.574066796,4.184802157,5.423275775,5.124809365
