EnsembleID,P3234PE,P3200PE,P3322PE,P3125PE,P3360SPE.1,P3174PE,S586PE
ENSG00000012048,5.810998731,4.901131888,5.0848135,4.300808666,3.612301316,3.255846671,4.498339536
ENSG00000012061,3.286831853,4.251680284,5.389384054,3.788269875,3.142330303,5.773204727,5.746027303
ENSG00000012124,4.913589072,5.043303456,4.698249073,4.300808666,5.420557875,5.670401583,4.327857114
ENSG00000012171,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,3.255846671,1.021011534
ENSG00000012174,2.048798304,1.021011534,3.322852718,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000012211,2.559370401,2.73794616,1.021011534,1.021011534,3.142330303,2.5337666,1.021011534
ENSG00000012223,2.935722994,4.901131888,4.698249073,4.97709813,4.869375002,4.093833879,3.128746178
ENSG00000012232,3.768166231,2.357246082,3.322852718,2.314989466,3.612301316,3.255846671,2.638703712
ENSG00000012504,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.429761361
ENSG00000012660,6.455584916,6.099350762,4.698249073,6.184863373,5.301227865,5.86916711,6.611059317
ENSG00000012779,6.066828623,6.614136696,4.698249073,4.97709813,5.728749504,6.585957057,7.091460861
ENSG00000012822,6.649835273,5.851290257,5.389384054,6.350309884,5.818404258,5.773204727,6.197742589
ENSG00000012963,3.651992379,3.848761081,5.0848135,2.985988394,1.021011534,5.165212984,4.810406046
ENSG00000012983,7.354588039,6.845254445,5.0848135,6.756348479,6.919244298,6.271627933,5.975121345
ENSG00000013016,7.476300095,6.765429681,7.816262376,6.633277416,6.959214191,5.309033755,6.270160581
ENSG00000013275,4.573786724,4.743402818,4.698249073,5.530737976,4.487344268,5.439807961,5.33036381
ENSG00000013288,3.233932239,2.73794616,1.021011534,1.021011534,3.612301316,3.73484667,3.785006133
ENSG00000013306,4.9468418,5.962861222,7.336022108,6.756348479,9.595903336,7.732485688,7.430314139
ENSG00000013364,5.864183377,6.032719504,6.488275725,5.530737976,5.633151899,6.271627933,6.138791698
ENSG00000013374,5.801940835,6.032719504,5.389384054,5.224556214,5.633151899,6.340211609,5.048643009
ENSG00000013375,3.387145149,3.038872542,1.021011534,2.985988394,2.440797094,1.021011534,4.698223519
ENSG00000013392,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000013441,7.06767772,6.224036112,5.389384054,5.929855382,5.530767303,6.340211609,6.112770488
ENSG00000013503,2.275116933,1.021011534,5.0848135,2.985988394,1.021011534,2.5337666,1.021011534
ENSG00000013523,1.450009315,1.838599807,1.021011534,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000013561,5.465803143,6.659006128,4.168600383,5.619883797,7.143968987,7.021473874,5.44603367
ENSG00000013563,3.909806008,3.499916977,1.021011534,4.067181446,3.142330303,3.255846671,4.26623839
ENSG00000013573,1.450009315,3.499916977,1.021011534,1.021011534,2.440797094,1.021011534,1.520556383
ENSG00000013583,5.755778151,5.598362882,1.021011534,3.442193525,4.869375002,4.093833879,4.721368745
ENSG00000013588,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.520556383
ENSG00000013619,1.780249194,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.185348848
ENSG00000013725,3.337860197,1.838599807,3.322852718,4.300808666,3.612301316,1.021011534,1.717585159
ENSG00000013810,6.9577873,6.864539121,5.854714557,6.242146407,6.443461027,5.670401583,9.639561029
ENSG00000014123,4.343480244,4.901131888,4.698249073,4.678223663,5.301227865,4.825768459,5.553113975
ENSG00000014138,2.642905391,2.73794616,1.021011534,2.314989466,2.440797094,2.5337666,3.057780702
ENSG00000014164,3.233932239,3.499916977,3.322852718,4.067181446,3.612301316,4.825768459,2.538011818
ENSG00000014216,7.176811227,6.883569414,8.051332089,7.552050285,7.072880375,5.773204727,5.616215488
ENSG00000014257,2.166390961,1.021011534,3.322852718,2.314989466,2.440797094,2.5337666,3.32283062
ENSG00000014641,4.007597215,4.251680284,3.322852718,4.835386599,4.250182126,5.005451055,6.05927628
ENSG00000014824,4.97934532,5.109458677,4.168600383,4.835386599,5.301227865,4.825768459,6.47469151
ENSG00000014914,1.780249194,2.73794616,1.021011534,4.067181446,3.142330303,1.021011534,3.828289842
ENSG00000014919,3.179018871,2.73794616,3.322852718,4.300808666,3.142330303,3.255846671,5.253058332
ENSG00000015133,6.539722618,6.253593574,5.854714557,6.544981106,6.129918488,6.641367953,6.147362173
ENSG00000015153,5.510970309,4.901131888,4.168600383,4.678223663,4.487344268,4.381055846,5.906095575
ENSG00000015171,6.66490139,5.55153558,5.389384054,5.224556214,6.058116555,5.773204727,6.147362173
ENSG00000015285,6.420506064,6.680928158,6.041021689,5.858380208,6.058116555,6.890386492,6.695298831
ENSG00000015475,5.269508111,5.109458677,5.389384054,5.224556214,5.530767303,5.559707002,6.746965785
ENSG00000015479,5.407279983,5.043303456,4.698249073,4.678223663,2.440797094,5.439807961,8.190502259
ENSG00000015532,3.651992379,3.499916977,4.168600383,3.442193525,1.021011534,1.021011534,1.021011534
ENSG00000015568,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000015592,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000015676,4.463224272,4.251680284,4.698249073,2.985988394,4.869375002,4.825768459,4.914491229
ENSG00000016391,1.021011534,1.021011534,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000016864,3.651992379,3.499916977,3.322852718,2.985988394,3.142330303,3.73484667,3.493874134
ENSG00000017260,7.427073911,6.99276287,5.854714557,5.224556214,5.301227865,4.381055846,5.188085693
ENSG00000017427,1.450009315,1.838599807,3.322852718,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000017483,4.157154507,4.1294645,4.168600383,4.678223663,5.728749504,3.255846671,4.626472872
ENSG00000017797,6.916419875,7.027398268,6.488275725,6.905640919,7.482471091,7.102683552,6.467864874
ENSG00000018189,4.007597215,4.1294645,3.322852718,1.021011534,4.690968247,1.021011534,3.597584367
ENSG00000018280,6.284052847,3.995929064,3.322852718,4.501822797,5.028127778,5.439807961,4.06381881
ENSG00000018408,3.943145044,4.468847826,5.854714557,4.835386599,4.487344268,3.73484667,6.758200313
ENSG00000018510,5.442677971,5.503137211,4.698249073,2.985988394,5.301227865,4.093833879,6.05927628
ENSG00000018610,4.007597215,4.901131888,1.021011534,3.442193525,3.142330303,4.825768459,4.099589675
ENSG00000018625,1.021011534,1.838599807,1.021011534,1.021011534,2.440797094,1.021011534,1.021011534
ENSG00000018699,6.501068116,6.099350762,4.168600383,5.997956001,5.818404258,4.381055846,4.327857114
ENSG00000018869,2.376220103,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,2.185348848
ENSG00000019102,1.780249194,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000019144,2.275116933,3.038872542,1.021011534,1.021011534,3.612301316,1.021011534,3.32283062
ENSG00000019169,3.179018871,4.251680284,3.322852718,2.314989466,1.021011534,4.093833879,1.021011534
ENSG00000019485,2.275116933,1.838599807,4.168600383,2.314989466,1.021011534,1.021011534,2.638703712
ENSG00000019505,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000019549,1.780249194,1.021011534,1.021011534,3.442193525,1.021011534,4.381055846,3.870312691
ENSG00000019582,8.84178851,9.762397842,8.809752847,8.521271792,8.703344667,9.391397829,9.542184372
ENSG00000019991,1.251397792,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,2.983143058
ENSG00000019995,5.202253331,5.233309817,5.389384054,3.442193525,7.307727128,6.979087865,6.147362173
ENSG00000020129,2.275116933,1.021011534,3.322852718,3.442193525,3.966212742,2.5337666,1.520556383
ENSG00000020181,1.624557885,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000020256,3.000500245,2.73794616,1.021011534,1.021011534,3.142330303,1.021011534,1.292298233
ENSG00000020426,4.879551783,4.364346456,1.021011534,4.835386599,4.869375002,3.73484667,1.520556383
ENSG00000020577,3.730471572,4.1294645,1.021011534,2.985988394,1.021011534,4.381055846,5.315230554
ENSG00000020633,5.026767475,5.109458677,6.35402962,6.297241579,5.728749504,6.340211609,6.741315542
ENSG00000020922,6.074371143,6.193860398,4.168600383,5.997956001,5.530767303,5.439807961,5.578686719
ENSG00000021300,1.920763351,1.021011534,1.021011534,1.021011534,2.440797094,2.5337666,2.538011818
ENSG00000021355,9.114773597,8.339248015,7.405548303,8.029763224,7.307727128,7.021473874,8.263275565
ENSG00000021488,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000021574,6.506654003,5.643717915,5.0848135,5.929855382,5.171130378,4.381055846,5.965460424
ENSG00000021645,1.251397792,1.021011534,1.021011534,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000021762,3.568997272,3.684857269,4.168600383,5.224556214,3.612301316,4.381055846,5.154468095
ENSG00000021776,5.628348648,5.40117914,1.021011534,5.106126332,4.250182126,5.165212984,6.040994823
ENSG00000021826,1.021011534,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000022267,7.529400246,6.066419772,6.829193979,7.072850164,6.263616437,5.165212984,5.188085693
ENSG00000022277,6.572050208,6.392927013,4.698249073,6.450926522,5.982553062,6.199620446,5.374833822
ENSG00000022355,1.021011534,1.021011534,1.021011534,2.314989466,1.021011534,1.021011534,1.021011534
ENSG00000022556,2.048798304,1.021011534,1.021011534,4.067181446,2.440797094,1.021011534,2.04562814
ENSG00000022567,6.937251852,6.723797509,5.0848135,5.858380208,6.919244298,6.043834575,2.821178303
ENSG00000022840,7.450448533,8.140002054,8.396888456,8.425605917,10.14319725,9.299655815,7.76703185
ENSG00000022976,2.559370401,1.021011534,3.322852718,2.314989466,1.021011534,1.021011534,2.04562814
ENSG00000023041,3.179018871,2.357246082,1.021011534,2.314989466,2.440797094,3.255846671,2.312724784
ENSG00000023171,1.920763351,1.021011534,3.322852718,2.314989466,3.612301316,3.73484667,4.626472872
ENSG00000023191,4.913589072,4.657561789,4.168600383,5.530737976,5.028127778,5.559707002,6.238422708
ENSG00000023228,6.183018047,5.55153558,5.0848135,5.530737976,5.420557875,5.773204727,4.201870001
ENSG00000023287,5.783652627,5.233309817,4.698249073,4.678223663,5.530767303,5.309033755,6.683561601
ENSG00000023318,5.576175501,5.043303456,5.0848135,4.300808666,5.171130378,4.093833879,5.403736773
ENSG00000023330,4.069292711,4.743402818,4.168600383,3.788269875,4.690968247,4.381055846,5.926156506
ENSG00000023445,5.465803143,6.163040014,4.698249073,5.619883797,5.902811993,6.271627933,7.592871837
ENSG00000023516,5.477228194,5.109458677,5.389384054,5.106126332,4.869375002,6.043834575,7.037155472
ENSG00000023572,2.376220103,1.021011534,1.021011534,1.021011534,2.440797094,2.5337666,1.292298233
ENSG00000023608,4.594917636,4.1294645,1.021011534,4.501822797,4.250182126,4.381055846,3.057780702
ENSG00000023697,7.441727371,6.392927013,5.854714557,6.589804648,6.32608904,4.825768459,3.785006133
ENSG00000023734,7.190757985,6.957275469,6.927012122,7.072850164,7.03597782,6.468310486,6.534719756
ENSG00000023839,1.450009315,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000023892,6.012897126,6.066419772,6.35402962,5.224556214,5.902811993,5.165212984,5.47355802
ENSG00000023902,8.177204675,8.041772367,8.135590183,8.497943443,8.783453407,7.782636981,6.71849065
ENSG00000023909,6.161933383,5.347364185,3.322852718,4.501822797,5.420557875,5.005451055,5.360162265
ENSG00000024048,7.241889452,7.044409062,6.724258005,6.675478445,7.509642903,7.021473874,7.596005858
ENSG00000024422,4.416512418,2.357246082,4.698249073,2.985988394,3.966212742,1.021011534,4.168575791
ENSG00000024526,3.062493539,3.038872542,4.168600383,2.985988394,1.021011534,4.620480143,2.185348848
ENSG00000024862,5.52204456,6.131546813,3.322852718,5.703840292,5.633151899,6.340211609,3.439082285
ENSG00000025039,3.387145149,3.848761081,1.021011534,3.788269875,2.440797094,4.620480143,5.734697206
ENSG00000025156,2.275116933,2.357246082,1.021011534,2.314989466,3.142330303,1.021011534,4.26623839
ENSG00000025293,6.455584916,5.926621213,3.322852718,5.619883797,5.301227865,6.641367953,5.723277423
ENSG00000025423,1.251397792,1.838599807,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000025434,2.470699671,1.838599807,3.322852718,2.985988394,1.021011534,2.5337666,4.810406046
ENSG00000025708,5.488563477,5.40117914,5.854714557,5.997956001,6.878135407,7.102683552,4.914491229
ENSG00000025770,2.376220103,4.251680284,3.322852718,1.021011534,2.440797094,3.255846671,3.196383945
ENSG00000025772,2.376220103,2.357246082,3.322852718,1.021011534,1.021011534,1.021011534,3.870312691
ENSG00000025796,7.278266674,6.591167584,4.168600383,5.224556214,4.690968247,4.620480143,5.540155584
ENSG00000025800,4.995326531,4.973968265,4.698249073,4.300808666,6.38596832,5.309033755,5.975121345
ENSG00000026025,8.309320741,8.502024164,9.150766025,8.841605326,8.374329251,9.056359281,10.12122214
ENSG00000026036,1.450009315,1.021011534,3.322852718,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000026103,3.062493539,1.838599807,1.021011534,1.021011534,3.612301316,1.021011534,2.312724784
ENSG00000026297,6.020726162,5.172712871,3.322852718,3.788269875,5.171130378,4.381055846,3.382127073
ENSG00000026508,7.278266674,7.061221616,7.104751027,7.134660239,6.498750133,6.468310486,8.485714838
ENSG00000026559,1.624557885,1.838599807,3.322852718,2.985988394,1.021011534,2.5337666,3.785006133
ENSG00000026652,2.166390961,2.357246082,1.021011534,1.021011534,1.021011534,1.021011534,1.292298233
ENSG00000026751,3.179018871,3.038872542,4.168600383,2.985988394,1.021011534,4.381055846,4.06381881
ENSG00000026950,5.499810393,3.287734011,3.322852718,2.985988394,2.440797094,5.165212984,4.788656561
ENSG00000027001,3.179018871,2.357246082,1.021011534,3.442193525,1.021011534,1.021011534,2.73282405
ENSG00000027075,5.160342183,4.657561789,6.041021689,5.333997471,5.818404258,6.79587213,6.659796727
ENSG00000027697,6.118816469,5.812096476,1.021011534,4.300808666,5.301227865,1.021011534,4.698223519
ENSG00000027847,1.450009315,1.021011534,1.021011534,2.985988394,2.440797094,3.73484667,1.021011534
ENSG00000027869,2.86789994,2.73794616,3.322852718,3.442193525,4.250182126,4.093833879,1.717585159
ENSG00000028116,6.449797352,5.851290257,4.698249073,3.788269875,5.171130378,4.093833879,5.389357676
ENSG00000028137,5.727354479,4.657561789,1.021011534,5.106126332,5.171130378,5.165212984,5.628511227
ENSG00000028203,5.801940835,5.453058685,1.021011534,5.333997471,5.301227865,2.5337666,5.565957008
ENSG00000028277,5.755778151,6.366116103,6.35402962,6.401495178,6.65293837,6.843903155,6.729948235
ENSG00000028310,4.552341706,5.043303456,1.021011534,4.835386599,5.028127778,4.620480143,5.204605226
ENSG00000028528,6.654874814,6.519981053,6.35402962,6.350309884,6.498750133,6.79587213,6.205970896
ENSG00000028839,6.994030199,6.70252206,4.168600383,5.333997471,4.487344268,2.5337666,5.734697206
ENSG00000029153,5.88148464,4.364346456,4.698249073,5.333997471,2.440797094,1.021011534,2.983143058
ENSG00000029363,6.390607723,6.419248748,5.0848135,6.062986398,5.982553062,6.528332646,6.901879354
ENSG00000029364,3.875678282,3.499916977,4.168600383,3.788269875,3.142330303,4.093833879,5.553113975
ENSG00000029534,7.297728861,7.503941148,7.186030985,7.702492493,9.056477943,8.131231663,6.712727553
ENSG00000029639,2.470699671,3.038872542,1.021011534,2.314989466,3.142330303,2.5337666,4.099589675
ENSG00000029725,7.078970141,7.38878318,6.611086461,6.544981106,6.198315671,7.570637976,7.169268494
ENSG00000029993,3.651992379,4.251680284,4.168600383,2.985988394,4.869375002,5.773204727,3.382127073
ENSG00000030066,5.087665542,4.657561789,3.322852718,4.501822797,3.966212742,3.73484667,4.894266286
ENSG00000030110,2.166390961,2.73794616,1.021011534,1.021011534,2.440797094,3.255846671,2.312724784
ENSG00000030419,3.000500245,1.838599807,3.322852718,3.442193525,3.142330303,3.255846671,3.950855444
ENSG00000030582,4.9468418,4.468847826,3.322852718,4.678223663,3.966212742,3.73484667,3.597584367
ENSG00000031003,9.496564408,9.078110441,8.253412561,8.474231666,8.185052376,7.322029698,7.139506566
ENSG00000031081,4.368237365,4.824421834,5.389384054,4.678223663,1.021011534,3.255846671,6.390559261
ENSG00000031691,2.275116933,3.287734011,1.021011534,1.021011534,3.612301316,1.021011534,2.638703712
ENSG00000031698,5.419176077,5.889447359,4.698249073,5.78317853,6.32608904,6.585957057,5.768424001
ENSG00000031823,4.715588779,5.55153558,6.041021689,5.619883797,4.690968247,6.043834575,5.120048413
ENSG00000032219,6.140535996,6.032719504,4.168600383,5.333997471,5.530767303,5.559707002,5.723277423
ENSG00000032389,2.166390961,3.038872542,1.021011534,2.314989466,3.142330303,2.5337666,3.785006133
ENSG00000032444,4.266552978,4.468847826,4.698249073,4.067181446,5.530767303,5.439807961,3.870312691
ENSG00000032742,5.923851269,5.687690442,4.698249073,4.97709813,4.250182126,4.381055846,3.828289842
ENSG00000033011,1.920763351,1.838599807,3.322852718,1.021011534,1.021011534,2.5337666,1.021011534
ENSG00000033030,4.157154507,3.848761081,4.168600383,3.788269875,3.966212742,4.093833879,4.810406046
ENSG00000033050,3.943145044,4.1294645,5.854714557,3.788269875,4.690968247,5.005451055,5.945942307
ENSG00000033100,3.000500245,2.73794616,4.698249073,2.985988394,1.021011534,1.021011534,1.021011534
ENSG00000033122,1.251397792,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534,1.021011534
ENSG00000033170,8.514540503,6.099350762,5.0848135,7.134660239,6.498750133,4.825768459,6.230377932
ENSG00000033178,4.552341706,4.743402818,5.0848135,4.835386599,2.440797094,3.255846671,6.285771475
ENSG00000033327,6.028512942,6.032719504,5.64072965,5.703840292,5.902811993,5.309033755,6.592349777
ENSG00000033627,5.442677971,5.109458677,5.64072965,5.224556214,3.612301316,1.021011534,4.810406046
