EnsembleID,P3202NP,P3275NP,P3090NP,P3095NP,P3107NP,P3230NP,P3376NP,P3052NP,P3387NP,P3372NP,P3367NP,P3354NP
ENSG00000260027,2.648899539,1.367142707,1.146307889,2.68132932,1.550931715,0.973961385,3.168355895,2.903622368,2.399328432,3.590322521,2.828842121,3.267468611
ENSG00000260032,9.314302658,10.84433008,8.475269846,9.554262055,11.50253609,8.540470092,8.483605103,8.559349515,9.183511944,8.460494831,7.222400006,8.019697156
ENSG00000260034,1.765582851,0.973961385,1.300245262,2.066725265,1.550931715,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,2.430668888,1.806238091
ENSG00000260035,1.765582851,3.52386109,2.944250567,3.110962301,3.276633362,2.648672864,4.665858527,4.587331155,2.399328432,4.623235717,3.803170234,3.666265936
ENSG00000260036,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260038,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260052,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260060,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260062,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260063,0.973961385,1.183905135,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.430668888,1.806238091
ENSG00000260064,0.973961385,1.183905135,1.566176233,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260075,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.903622368,2.399328432,0.973961385,1.878854799,0.973961385
ENSG00000260077,2.273814282,3.316720983,1.682765967,3.110962301,3.952886759,0.973961385,0.973961385,0.973961385,3.572680245,2.808271045,2.828842121,1.806238091
ENSG00000260078,3.586816843,3.126517323,4.163145546,3.936868451,3.538859825,4.554441575,4.198352984,3.700642946,0.973961385,4.29314945,2.828842121,2.7144481
ENSG00000260081,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260083,0.973961385,1.675796375,1.890995089,0.973961385,1.550931715,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260086,0.973961385,1.183905135,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260093,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260100,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260101,0.973961385,2.145901346,1.566176233,2.68132932,1.550931715,0.973961385,2.106423139,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000260103,0.973961385,1.675796375,1.146307889,0.973961385,1.961956464,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,2.330660671
ENSG00000260111,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260114,0.973961385,1.367142707,2.155953456,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.330660671
ENSG00000260121,0.973961385,1.529708111,1.790634075,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260122,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260125,0.973961385,0.973961385,0.973961385,2.066725265,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260133,0.973961385,1.529708111,1.146307889,0.973961385,1.961956464,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260135,0.973961385,1.367142707,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260152,0.973961385,1.183905135,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000260160,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260170,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260174,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260179,0.973961385,1.367142707,1.146307889,0.973961385,0.973961385,2.648672864,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260188,0.973961385,1.183905135,1.300245262,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260190,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260193,0.973961385,0.973961385,1.146307889,0.973961385,1.961956464,0.973961385,2.732968129,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260196,0.973961385,1.183905135,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260211,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260219,0.973961385,0.973961385,1.300245262,0.973961385,2.281471541,2.648672864,0.973961385,2.903622368,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260220,1.765582851,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260228,1.765582851,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,2.164894554,1.878854799,0.973961385
ENSG00000260231,4.262648709,6.710533541,3.160752164,6.236362267,6.217268723,4.554441575,4.526206371,4.885488394,5.262623416,3.590322521,3.803170234,5.094176574
ENSG00000260233,0.973961385,1.183905135,1.890995089,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260234,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000260236,0.973961385,0.973961385,2.447206906,0.973961385,2.764135682,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.828842121,0.973961385
ENSG00000260238,0.973961385,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260239,1.765582851,1.367142707,1.146307889,2.68132932,0.973961385,0.973961385,2.106423139,4.885488394,3.926912337,2.164894554,1.878854799,2.330660671
ENSG00000260244,3.192771821,4.330378785,2.511678767,2.066725265,5.038743129,2.648672864,0.973961385,0.973961385,3.102141425,2.164894554,0.973961385,2.7144481
ENSG00000260249,0.973961385,2.145901346,1.146307889,2.066725265,2.955916334,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000260257,2.273814282,1.808442391,2.155953456,2.68132932,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.430668888,0.973961385
ENSG00000260260,1.765582851,0.973961385,1.300245262,0.973961385,0.973961385,3.402937205,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260261,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,2.164894554,0.973961385,0.973961385
ENSG00000260267,1.765582851,1.675796375,2.990228197,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,2.164894554,0.973961385,2.7144481
ENSG00000260269,0.973961385,0.973961385,1.682765967,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260273,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260274,0.973961385,1.183905135,1.566176233,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260276,0.973961385,1.183905135,2.072925691,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.330660671
ENSG00000260285,1.765582851,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260290,1.765582851,1.929912819,2.632573887,3.110962301,0.973961385,0.973961385,2.732968129,2.903622368,2.399328432,2.164894554,1.878854799,2.330660671
ENSG00000260293,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260296,0.973961385,1.529708111,2.072925691,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260300,0.973961385,1.367142707,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260302,0.973961385,0.973961385,1.682765967,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260306,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260314,1.765582851,2.242867482,2.511678767,2.68132932,1.550931715,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,2.828842121,0.973961385
ENSG00000260316,0.973961385,1.183905135,2.234461848,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000260317,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260318,0.973961385,0.973961385,1.566176233,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260325,0.973961385,1.367142707,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260329,0.973961385,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260339,0.973961385,1.183905135,2.072925691,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260342,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000260349,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260361,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260367,0.973961385,0.973961385,1.439329451,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,1.806238091
ENSG00000260368,0.973961385,1.183905135,1.790634075,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260369,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.430668888,0.973961385
ENSG00000260386,0.973961385,1.183905135,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260388,0.973961385,0.973961385,1.790634075,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260389,0.973961385,0.973961385,1.146307889,2.066725265,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000260392,1.765582851,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260394,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260398,1.765582851,1.367142707,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260400,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260401,0.973961385,2.907373713,1.566176233,0.973961385,2.281471541,0.973961385,2.732968129,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260404,0.973961385,2.041945318,3.348963285,0.973961385,2.281471541,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260409,0.973961385,1.675796375,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260412,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260413,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260417,0.973961385,2.419197545,3.348963285,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,2.7144481
ENSG00000260420,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260423,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000260428,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000260431,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000260439,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260440,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000260442,2.273814282,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260448,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260452,0.973961385,1.367142707,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000260456,0.973961385,0.973961385,1.146307889,2.066725265,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260461,0.973961385,1.183905135,2.234461848,2.066725265,0.973961385,2.648672864,2.732968129,0.973961385,0.973961385,2.808271045,1.878854799,0.973961385
ENSG00000260464,3.192771821,4.395100017,3.160752164,5.670071755,6.442244097,6.987068405,3.502357774,5.836738405,7.889169202,6.3235076,5.179363528,4.885544902
ENSG00000260465,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260466,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260473,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260475,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260479,0.973961385,1.808442391,1.300245262,2.066725265,2.542895023,2.648672864,0.973961385,2.903622368,3.926912337,2.164894554,0.973961385,0.973961385
ENSG00000260490,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260495,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260496,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000260509,1.765582851,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260517,1.765582851,2.965358472,2.744116869,2.066725265,0.973961385,2.648672864,0.973961385,0.973961385,0.973961385,0.973961385,2.828842121,1.806238091
ENSG00000260518,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260519,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260521,2.273814282,1.183905135,1.98482628,2.066725265,0.973961385,0.973961385,2.106423139,0.973961385,2.399328432,2.164894554,3.396740887,1.806238091
ENSG00000260526,0.973961385,1.183905135,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260528,2.273814282,3.561945271,2.308917569,2.68132932,2.764135682,0.973961385,3.773385596,0.973961385,2.399328432,2.164894554,3.803170234,2.7144481
ENSG00000260549,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260550,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260552,0.973961385,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260563,2.273814282,1.183905135,1.566176233,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260565,0.973961385,3.895970722,5.667192432,3.110962301,2.542895023,0.973961385,0.973961385,0.973961385,3.572680245,2.808271045,3.614220655,1.806238091
ENSG00000260570,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260571,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260572,0.973961385,1.183905135,1.439329451,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260578,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260588,0.973961385,1.529708111,1.300245262,0.973961385,1.961956464,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260589,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260592,2.273814282,1.367142707,1.439329451,2.066725265,2.542895023,2.648672864,3.502357774,4.211061565,0.973961385,3.590322521,3.396740887,2.330660671
ENSG00000260601,0.973961385,1.183905135,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260602,0.973961385,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260604,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260612,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260615,4.262648709,3.92548441,1.890995089,0.973961385,4.905614859,0.973961385,2.106423139,0.973961385,0.973961385,3.251651901,2.430668888,2.330660671
ENSG00000260625,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260630,0.973961385,1.529708111,2.308917569,3.110962301,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,1.878854799,0.973961385
ENSG00000260631,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260641,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,1.806238091
ENSG00000260644,0.973961385,0.973961385,1.146307889,0.973961385,2.281471541,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260645,0.973961385,0.973961385,1.566176233,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260646,0.973961385,1.183905135,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260650,0.973961385,1.183905135,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260661,0.973961385,1.529708111,1.146307889,0.973961385,2.281471541,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260668,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260669,2.648899539,2.576304293,3.664660857,2.68132932,0.973961385,2.648672864,2.106423139,0.973961385,3.102141425,2.164894554,2.430668888,2.330660671
ENSG00000260671,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260672,0.973961385,1.367142707,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260683,0.973961385,0.973961385,0.973961385,2.066725265,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260686,0.973961385,1.675796375,2.234461848,0.973961385,0.973961385,0.973961385,3.168355895,0.973961385,2.399328432,0.973961385,0.973961385,2.330660671
ENSG00000260689,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260691,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,2.732968129,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260693,0.973961385,0.973961385,1.146307889,0.973961385,1.961956464,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260698,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260708,1.765582851,2.499888442,3.239006798,0.973961385,2.542895023,3.402937205,3.502357774,0.973961385,3.102141425,2.808271045,0.973961385,3.48060333
ENSG00000260711,0.973961385,1.367142707,3.546536815,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,2.430668888,0.973961385
ENSG00000260714,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000260719,0.973961385,1.367142707,2.511678767,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,1.806238091
ENSG00000260721,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.164894554,0.973961385,0.973961385
ENSG00000260723,0.973961385,0.973961385,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260725,0.973961385,0.973961385,0.973961385,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260727,1.765582851,1.183905135,1.682765967,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260729,0.973961385,0.973961385,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260735,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,2.732968129,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260742,1.765582851,2.499888442,1.439329451,0.973961385,3.125168646,0.973961385,2.106423139,2.903622368,0.973961385,0.973961385,0.973961385,1.806238091
ENSG00000260743,0.973961385,0.973961385,1.146307889,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260746,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,2.399328432,0.973961385,0.973961385,0.973961385
ENSG00000260747,1.765582851,1.183905135,1.146307889,0.973961385,0.973961385,0.973961385,2.106423139,0.973961385,0.973961385,0.973961385,2.430668888,0.973961385
ENSG00000260751,0.973961385,1.183905135,1.300245262,0.973961385,0.973961385,0.973961385,0.973961385,2.903622368,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260766,0.973961385,0.973961385,1.439329451,0.973961385,1.550931715,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,1.878854799,0.973961385
ENSG00000260774,0.973961385,1.183905135,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
ENSG00000260778,0.973961385,1.183905135,1.439329451,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385,0.973961385
